Unnamed: 0,1,2,3,4,5,6,7
period,2022-02-16,2022-02-17,2022-02-18,2022-02-19,2022-02-20,2022-02-21,2022-02-22
리코리쉬 피자,93.22194,84.3693,85.79459,75.60018635864003,80.47638683253291,68.49315,62.11101
period,2022-05-04,2022-05-05,2022-05-06,2022-05-07,2022-05-08,2022-05-09,2022-05-10
우연과 상상,66.60961,100.0,92.80358,37.830231116100606,52.97137155301878,66.71556,56.38141
