Movie_Title,Distributor,Release_Date,Nationality,Director,Actors,Screens,Cumulative_Audience,Genre
Movie_Title,Distributor,Release_Date,Nationality,Director,Actors,Screens,Cumulative_Audience,Genre
극장판 슈퍼윙스: 맥시멈 스피드,(주)넥스트엔터테인먼트월드(NEW),2023-07-20,한국,정길훈,"문남숙,장은숙,최보배,전태열,이재범,엄상현",407.0,135976.0,애니메이션
보호자,(주)에이스메이커무비웍스,2023-08-15,한국,정우성,"정우성,김남길,김준한,박성웅,박유나,이엘리야,류지안,박성준,문성환,김주헌,박성근,김문학,박용,이은경,이효비,최수임,김준현,길창규,나종민,허승,김윤도,임준혁,이한결,오경택,이재성,송지우,신윤주,이가연,이세인,이하은,김서빈,이수민,김하나,권은성,최낙권,한대훈,배향,선우,강신하,이두석,민상우,박진영,김윤정",685.0,128487.0,"액션,드라마"
길위에 김대중,"(주)아이오케이컴퍼니,(주)명필름,(주)시네마6411",2024-01-10,한국,민환기,"김대중,김도영,김재록,서석규,김남희,장현성",414.0,127903.0,다큐멘터리
패스트 라이브즈,(주)씨제이이엔엠,2024-03-06,미국,셀린 송,"그레타 리,유태오,존 마가로",613.0,126437.0,드라마
두다다쿵: 후후섬의 비밀,(주)넥스트엔터테인먼트월드(NEW),2023-02-15,한국,"최병선,김지윤",,514.0,125978.0,애니메이션
메가로돈 2,워너브러더스 코리아(주),2023-08-15,미국,벤 휘틀리,"제이슨 스타뎀,오경",415.0,125935.0,액션
블루 자이언트,판씨네마(주),2023-10-18,일본,타치카와 유즈루,"야마다 유키,마미야 쇼타로,오카야마 아마네",574.0,121505.0,애니메이션
그란 투리스모,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2023-09-20,미국,,,883.0,120125.0,액션
몬스터 패밀리 2,메가박스중앙(주),2023-08-02,영국,호거 태프,"에밀리 왓슨,닉 프로스트,제시카 브라운 핀들레이",434.0,119568.0,애니메이션
다음 소희,트윈플러스파트너스(주),2023-02-08,한국,정주리,"김시은,배두나,박우영,이인영,박희은,김용준,심희섭,정수하,박현하,이윤지,조하민,박윤희,최희진,유정호,문정웅,박서경,김우겸,김태웅,송요셉,나종민,허정도,박수영,권다함,황정민,한혜지,엄옥란,유재연,이종민,박건주,김우영,이승영,유용희,민재원,안소정,나예은,추은경,정수하,문성렬,문정웅",562.0,118953.0,드라마
말하고 싶은 비밀,"(주)바이포엠스튜디오,홀리가든",2023-12-13,일본,,사쿠라다 히요리,401.0,118928.0,멜로/로맨스
문재인입니다,유한회사 엠프로젝트,2023-05-10,한국,이창재,,602.0,116959.0,다큐멘터리
스트레인지 월드,월트디즈니컴퍼니코리아 유한책임회사,2022-11-23,미국,"돈 홀,퀴 응우옌","제이크 질렌할,데니스 퀘이드,자부키 영-화이트,가브리엘 유니온,루시 리우",699.0,112910.0,애니메이션
에브리씽 에브리웨어 올 앳 원스+,워터홀컴퍼니(주),2023-03-01,미국,"다니엘 콴,다니엘 쉐이너트","양자경,스테파니 수,키 호이 콴,제이미 리 커티스",234.0,111591.0,"액션,코미디"
캐리와 슈퍼콜라,롯데컬처웍스(주)롯데엔터테인먼트,2023-01-18,한국,"오성윤,이춘백","최정윤,엄상현,이다은,원옥화,정주원,이창민,한상태,김지정,강나후,김신비,소경호",474.0,111366.0,애니메이션
에어,워너브러더스 코리아(주),2023-04-05,미국,벤 애플렉,"맷 데이먼,벤 애플렉,제이슨 베이트먼,마론 웨이언스,크리스 메시나,크리스 터커,비올라 데이비스",656.0,110310.0,드라마
어메이징 모리스,(주)블루라벨픽쳐스,2023-02-15,독일,토비 젠켈,"휴 로리,에밀리아 클라크,데이빗 듈리스,히메쉬 파텔,정재헌,박지윤,오인성,김현욱,장미,홍진욱,정의한,이규창,김사라",559.0,109302.0,"애니메이션,판타지,어드벤처"
블랙폰,유니버설픽쳐스인터내셔널 코리아(유),2022-09-07,미국,스콧 데릭슨,"에단 호크,메이슨 테임즈,매들린 맥그로",495.0,107715.0,공포(호러)
스마일,롯데컬처웍스(주)롯데엔터테인먼트,2022-10-06,미국,파커 핀,"소지 베이컨,제시 어셔,카일 갈너,케이틀린 스테이시,칼 펜,롭 모건",455.0,105651.0,"미스터리,공포(호러)"
아기상어 극장판: 사이렌 스톤의 비밀,(주)넥스트엔터테인먼트월드(NEW),2024-02-07,미국,,"장예나,전태열,이희승(엔하이픈),박종성(엔하이픈),심재윤(엔하이픈),박성훈(엔하이픈,김선우(엔하이픈),양정원(엔하이픈),니시무라 리키(엔하이픈),김보민,이채린(CL),정재헌,김보나,김은아,윤은서,이상호",578.0,105010.0,애니메이션
추락의 해부,(주)스튜디오디에이치엘,2024-01-31,프랑스,쥐스틴 트리에,"산드라 휠러,스완 아를로,밀로 마차도 그라너",236.0,103251.0,"드라마,스릴러"
뉴 노멀,(주)바이포엠스튜디오,2023-11-08,한국,정범식,"최지우,이유미,최민호,표지훈,하다인,정동원,이문식,이주실,이동규,황승언,김미화,이주우,류제윤,이현지",546.0,103037.0,"스릴러,드라마,코미디"
비키퍼,(주)바른손이앤에이,2024-04-03,미국,데이비드 에이어,"제이슨 스타뎀,조쉬 허처슨,제레미 아이언스",713.0,102969.0,"액션,스릴러"
엘비스,워너브러더스 코리아(주),2022-07-13,미국,바즈 루어만,"오스틴 버틀러,톰 행크스,올리비아 데종",665.0,101522.0,드라마
이프: 상상의 친구,롯데컬처웍스(주)롯데엔터테인먼트,2024-05-15,미국,존 크래신스키,"라이언 레이놀즈,케일리 플레밍,존 크래신스키,피오나 쇼,바비 모니한,스티브 카렐,아콰피나",658.0,100028.0,"코미디,드라마,가족"
닥터 스트레인지: 대혼돈의 멀티버스,월트디즈니컴퍼니코리아 유한책임회사,2022-05-04,미국,샘 레이미,"베네딕트 컴버배치,엘리자베스 올슨,베네딕트 웡,레이첼 맥아담스,치웨텔 에지오포,소치틀 고메즈",2691.0,5617130.0,"액션,어드벤처,판타지"
범죄도시2,"주식회사 에이비오엔터테인먼트,플러스엠 엔터테인먼트",2022-05-18,한국,이상용,"마동석,손석구,최귀화,박지환,허동원,하준,정재광,남문철,박지영,이주원,음문석,김찬형,이규원,전진오,이다일,김영성,차우진,박광재,백승익,최재훈,우강민,강덕중,송요셉,서문호,한우열,권혁범,박은우,이도은,김이현,허승,이태규,최광희,권태호,권지훈,전재형,신재환,김원경,천준호,이원행,정수원,김희,이해원,정수일,김태욱,최형우,이시형,김서원,손승범,손상경,박주환,한상경,정우람,정명군,김운영,안재만,이관민,김승환,김무성,김병민,최형락,전국진,김동주,김영준,한상철,이명자,신재용,정동룡,오명진,김상욱,정수용,이광기,이재혁,김대근,선율우,김승현,전정일,백요섭,전찬원,황정윤,이창훈,곽장륜,조용환,김민규,정인기,윤병희,이병희",2498.0,5118273.0,"범죄,액션"
해적: 도깨비 깃발,롯데컬처웍스(주)롯데엔터테인먼트,2022-01-26,한국,김정훈,"조정우,김은준,강하늘,한효주,이광수,권상우,채수빈,오세훈,김성오,박지환,윤상돈,임세찬",1708.0,1339242.0,"어드벤처,액션,코미디"
신비한 동물들과 덤블도어의 비밀,워너브러더스 코리아(주),2022-04-13,미국,데이빗 예이츠,"에디 레드메인,주드 로,매즈 미켈슨,캐서린 워터스턴,댄 포글러,앨리슨 수돌,에즈라 밀러,칼럼 터너,리차드 코일,올리버 마수치",2207.0,1192824.0,"어드벤처,가족,판타지"
더 배트맨,워너브러더스 코리아(주),2022-03-01,미국,맷 리브스,"로버트 패틴슨,폴 다노,조 크라비츠,앤디 서키스,제프리 라이트,콜린 파렐,피터 사스가드,존 터투로",2370.0,904156.0,"액션,범죄,드라마"
씽2게더,유니버설픽쳐스인터내셔널 코리아(유),2022-01-05,미국,가스 제닝스,"매튜 매커너히,리즈 위더스푼,스칼렛 요한슨,태런 에저튼,토리 켈리,할시,퍼렐 윌리엄스,보노",1251.0,884072.0,애니메이션
킹메이커,플러스엠 엔터테인먼트,2022-01-26,한국,변성현,"설경구,이선균,유재명,조우진,박인환,이해영,김성오,전배수,서은수,김종수,윤경호,김새벽,정재성,배종옥,진선규,이재원,김지훈,김주령,장인섭,윤세웅,서상원,허동원,김재화,최광제,윤사봉,이동용,최선규,홍현종,이지호,남승화,정수지,백익남,정우혁,곽동현,문정대,오봄길,송요셉,천재홍,성일,손경원,박세준,안동구,고동업,이동희,박찬규,이상택,김귀선,전현숙,김병철,조현숙,김두은,장예진,양진억,이화룡,마정필,김규인,류연수,곽자형,강홍렬,김동현,이서환,김진모,류대식,구민혁,유승일,전필재,나현민,박재현,선우,김미진,고재경,윤소담,김도영,석승훈,이규창,김경일,김병철,김용,박준형,이진호,장다은,장지연,정해은,전성원,허성재,임승민",1185.0,783182.0,드라마
언차티드,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-02-16,미국,루벤 플레셔,"톰 홀랜드,마크 월버그,안토니오 반데라스,소피아 알리,타티 가브리엘",1536.0,730924.0,"액션,어드벤처"
경관의 피,(주)에이스메이커무비웍스,2022-01-05,한국,이규만,"이창윤,조진웅,최우식,박희순,권율,박명훈,홍기준,이얼,이현욱,백현진,박정범,원현준,손인용,연제욱,차엽,이도군,윤진영,김그림,임철형,곽민석,남문철,이성우,김준범,김재영,한갑수,이운산,정의욱,박기덕,서영화,박상훈,장서경,이준기,김한나,이동욱,박재철,한창현,허형규,정민성,김태겸,신철용,정종우,천재홍,조정환,백서빈,장래군,이택근,임영우,문정웅,김선웅,진시원,조한결,서호철,박응수,우수빈,강후재,이태구,정수일,정수용,박영빈,김태준,엄지만,김주아,이서안,박미애,이민영,김선문,이원희,이다령,이장규,이재은,임현욱,노성후,박희진,변동준,김곤,오진호,김유엽,송여진,이진영,김상욱,장의돈,오규택,장서이,임정옥,한동균,이왕수,최현종,황영수,이한승,정광필,신승빈,진지민,박응수,노은하,정성모,오진호",1187.0,684681.0,"범죄,드라마"
극장판 주술회전 0,(주)대교 미디어콘텐츠사업본부,2022-02-17,일본,박성후,"오가타 메구미,하나자와 카나,코마츠 미카코,우치야마 코우키,세키 토모카즈,나카무라 유이치,사쿠라이 타카히로",843.0,636470.0,애니메이션
이상한 나라의 수학자,(주)쇼박스,2022-03-09,한국,박동훈,"최민식,김동휘,박해준,박병은,조윤서,주진모,김원해,탕준상,김희정,강말금,김소숙,최재섭,주예린,이주한,정승길,류지훈,이한종,최재훈,김동현,이상현,신재휘,강준규,김태훈,이용빈,유혜림,김승태,황재순,차보미,최연우,고경민,김은석,차영주,이은형,김현선,정소용,이정섭,이지,조진결,김난희,김철호,김하람,신미영",1357.0,533315.0,드라마
모비우스,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2022-03-30,미국,다니엘 에스피노사,"자레드 레토,맷 스미스,아드리아 아르호나,자레드 해리스,타이레스 깁슨",1696.0,474560.0,"액션,어드벤처,드라마"
특송,(주)넥스트엔터테인먼트월드(NEW),2022-01-12,한국,박대민,"박소담,송새벽,김의성,정현준,연우진,염혜란,한현민,허동원,오륭,조희봉,백도겸,권혁범,김예은,윤대열,박신운,유지수,강준규,박인수,양희명,박대원,신수오,김한수,차시원,김현민,정승현,유수정,김그림,한규원,안재현,이가경,강민지,신영훈,황원규,김수로,문성복,김기정,오세환,원진호,고영수,전석호,최덕문,유승호,박혜영",996.0,444438.0,"범죄,액션"
니 부모 얼굴이 보고 싶다,(주)마인드마크,2022-04-27,한국,김지훈,"설경구,오달수,천우희,문소리,고창석,김홍파,강신일,남기애,이미은,이지은,성유빈,유재상,정유안,정택현,박진우,노정의,전국향,박명신,정승길,손산,이승훈,윤경호,윤돈선,노진영,정도원,허인영,최희진,김재건,이나라,성열석,송광원,안승미,홍산,권귀빈,정병호,심훈기,김영,최정환,고용화,정미혜,이두열,한서윤,김건우,권수진,주동희,배유리,김세정,이상호,조전범,김정일,김윤식,안문주,이지훈,이주한,이다솔,이현일,이연우,백명재,임원선,박광진,홍은진,김영원,추국현,도윤섭,한기현,최선자,이봉규,김성오",1008.0,403701.0,드라마
뜨거운 피,"(주)스튜디오디에이치엘,(주)키다리스튜디오",2022-03-23,한국,천명관,"정우,김갑수,최무성,지승현,김해곤,윤지혜,이홍내,정호빈,김종구,이영석,차순배,허동원,이호철,이성우,배명진,정기섭,김강일,성낙경,현봉식,유순웅,최홍일,백수희,허지원,양희명,정영록,윤대열,윤탁,최광제,양지수,서정우,신미영,김우진,박지홍,김승현,김주희,김진혁,유현,최범호,서광재,이해성,전병덕,박상규,김흥태,이신영,이선주,박지원,김태현,천영암,이병수,유인혜,주재윤,남윤주,이익수,오지영,임유란,김리원,한희경,이은주,김탁,허성우,이경훈,김보경,조셉,박진수,김준섭,고남호,박영준,양영일,김지한,강은지,김시혜,서유림,임소현,안지훈,김병남,박세정,송태완,왕나경,황정윤,김영건,이다혜,이일현,정규연,고진우,김혜지,김정준,장현아,김다슬,최필규,김범준,김태균,서준영,진혁,왕경빈,서영수,장명진,한대훈,황진호,박원우,윤제문,정영주,김단비,김현",1279.0,390925.0,"범죄,드라마"
배드 가이즈,유니버설픽쳐스인터내셔널 코리아(유),2022-05-04,미국,피에르 페리펠,"샘 록웰,크레이그 로빈슨,안소니 라모스,아콰피나,재지 비츠",844.0,380513.0,"애니메이션,범죄,액션"
수퍼 소닉2,롯데컬처웍스(주)롯데엔터테인먼트,2022-04-06,미국,제프 파울러,"제임스 마스던,짐 캐리,벤 슈왈츠,이드리스 엘바,티카 섬터",1129.0,308768.0,"애니메이션,액션,어드벤처,코미디,가족,판타지,SF"
나일 강의 죽음,월트디즈니컴퍼니코리아 유한책임회사,2022-02-09,미국,케네스 브래너,"케네스 브래너,갤 가돗,아미 해머,에마 매키",1041.0,232883.0,"범죄,드라마,미스터리"
문폴,(주)누리픽쳐스,2022-03-16,미국,롤랜드 에머리히,"할리 베리,패트릭 윌슨,존 브래들리,마이클 페나,도날드 서덜랜드",1174.0,195344.0,"액션,드라마,스릴러,SF,어드벤처"
앵커,(주)에이스메이커무비웍스,2022-04-20,한국,정지연,"천우희,이혜영,신하균,차래형,박지현,남문철,임성재,김영필,이해운,정순원,박세현,서이수,김영아,박새힘,서지승,성찬호,정찬훈,마정필,김경민,김성준,김대흥,전세용,목규리,차준명,김세희,양은솔,유수정,이채린,한사명,신희철,강성락,이민하,김정환,신현규,김주연,문성현,김지아,도예림,송화현,오수민,김유현,이지,이미래,박장면,장우영,박정원,장유화,문혜인,양말복,김철윤,박세훈,안세원,박경찬,안민영,김태원,배단희,김지유,이윤재,홍나실,이동원,장준현,김수현,남지현,이대겸,박시현,김형석,한상조",1032.0,166812.0,스릴러
공기살인,"TCO(주)더콘텐츠온,씨제이 씨지브이(CJ CGV)(주)",2022-04-22,한국,조용선,"서윤,김상경,이선빈,윤경호,서영희,장혁진,김정태,송영규,이지훈,이유준,정호빈,장광,성병숙,정의갑,김영웅,조서후,차정환,김하언,황만익,장해송,이정민,조수하,심완준,홍도성,이용준,이필라,이재환,이지현,우가은,정시율,박노아,남명렬,김동용,신삼봉,유지수,유병선,김현지,조유진,이미라,이가경,김형준,이효제,김민광,이지인,배유리,이상구,임정운,김경식,이시우,김서원,이대한,최성아,진선미,강태우,윤정열,노정현,곽민석",756.0,156299.0,드라마
극장판 엉덩이 탐정: 수플레 섬의 비밀,(주)넥스트엔터테인먼트월드(NEW),2022-05-05,일본,자코 아키후미,,770.0,148639.0,애니메이션
하우스 오브 구찌,유니버설픽쳐스인터내셔널 코리아(유),2022-01-12,미국,리들리 스콧,"레이디 가가,아담 드라이버,자레드 레토,제레미 아이언스,알 파치노,셀마 헤이엑",734.0,143605.0,"범죄,드라마,스릴러"
웨스트 사이드 스토리,월트디즈니컴퍼니코리아 유한책임회사,2022-01-12,미국,스티븐 스필버그,"안셀 엘고트,레이첼 지글러,아리아나 데보스,데이비드 알바즈,마이크 파이스트",754.0,123143.0,"드라마,뮤지컬"
극장판 안녕 자두야: 제주도의 비밀,(주)씨제이이엔엠,2022-01-27,한국,손석우,"여민정,정혜옥,김영은,양정화,정유미,정혜원,김새해,강성우,김현지,양정화,최준영,김영은,정혜옥,김새해,김다올,김현지,정유정,김영은,최준영,김다올,김새해,강성우,김다올,정유정,정유미,김현지,김다올,강성우",618.0,121169.0,애니메이션
앰뷸런스,유니버설픽쳐스인터내셔널 코리아(유),2022-04-06,미국,마이클 베이,"제이크 질렌할,야히아 압둘 마틴 2세,에이사 곤잘레스",1033.0,114739.0,"액션,범죄"
서울괴담,플러스엠 엔터테인먼트,2022-04-27,한국,홍원기,"김도윤,봉재현,서지수,김현정,셔누,최예원,알렉산드라 크리스틴 슈나이더만,추소정,오륭,이민혁,이수민,이열음,이영진,이호원,정원창,주학년",474.0,112470.0,공포(호러)
로스트 시티,롯데컬처웍스(주)롯데엔터테인먼트,2022-04-20,미국,,"산드라 블록,채닝 테이텀,다니엘 래드클리프,브래드 피트",835.0,106105.0,"액션,코미디,멜로/로맨스,어드벤처"
