Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
561,전투왕,2022-02-17,62110610,0.0,62110610,6034,6044,41,516,한국,한국,(주)씨네포트,"(주)씨네포트,주식회사 블루필름웍스",12세이상관람가,다큐멘터리,이상호,"이한열,배은심,이상호,전두환"
562,환상의 마로나,2020-06-11,56795960,0.0,57140960,6018,6161,48,724,프랑스,프랑스,,찬란,전체관람가,"애니메이션,드라마,가족",안카 다미안,"리지 브로체르,브루노 살로몬,티에리 한시스"
563,액션히어로,2021-07-21,49552700,0.0,49552700,5980,5980,110,1100,한국,한국,한국예술종합학교 산학협력단,(주)트리플픽쳐스,12세이상관람가,"액션,코미디",이진호,"이석형,이주영,김재화,장인섭,이세준,전승재,윤성민,염동헌,김홍기,김승화,최준하,김휘규,김병철,김진구,정연심,한성욱,이윤희,옥주리,황지우,이승철,이규현,송덕호,박세정,홍주만,강현구,이병희,조혜경,주창욱,노경섭,윤민규,백남준,김태윤,최광휘,박승진,조건기,민선기,윤호중,이재혁,이성길,김용학,원주영,정신영,채성원,곽진"
564,트랜짓,2020-07-02,50649160,0.0,51265160,5960,26,42,775,독일,독일,,M&M 인터내셔널,12세이상관람가,"드라마,SF",크리스티안 펫졸드,"프란츠 로고스키,폴라 비어"
565,메이드 인 루프탑,2021-06-23,54632350,0.0,54632350,5939,5952,77,1031,한국,한국,(주)레인보우팩토리,(주)엣나인필름,15세이상관람가,"드라마,멜로/로맨스,코미디",김조광수,"이홍내,정휘,곽민규,염문경,강정우,남문철,박선미,민재경,최홍준,이연준,정지민,최원규,정재식,임호선,이정은,최현욱,안영화"
566,렛 힘 고,2020-11-05,41551000,0.0,41551000,5936,5936,47,572,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"범죄,스릴러,드라마",토마스 베주차,"케빈 코스트너,다이안 레인,레슬리 맨빌,제프리 도노반,부부 스튜어트,카일리 카터,윌 브리테인"
568,도어맨,2022-03-16,50245300,0.0,50245300,5888,5888,130,1249,미국,미국,,(주)블루라벨픽쳐스,15세이상관람가,액션,기타무라 류헤이,"루비 로즈,장 르노"
569,암모나이트,2021-03-11,50539730,0.0,50539730,5879,5879,207,1788,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,청소년관람불가,"드라마,멜로/로맨스",,"케이트 윈슬렛,시얼샤 로넌"
570,토베 얀손,2021-09-16,47823880,0.0,47823880,5868,5868,38,595,기타,기타,,(주)영화사 진진,15세이상관람가,드라마,,크리스타 코소넨
571,해변의 에트랑제,2021-02-18,54135220,0.0,54135220,5819,5819,92,970,일본,일본,,(주)팝엔터테인먼트,15세이상관람가,"애니메이션,멜로/로맨스",오오하시 아키요,"무라타 타이시,마츠오카 요시츠구,심규혁,이경태"
572,원 세컨드,2022-01-27,51694200,0.0,51694200,5811,5811,42,816,중국,중국,,찬란,12세이상관람가,드라마,장예모,"범위,장역,류호존"
574,로망스 돌,2022-04-01,30336200,0.0,30336200,5789,5949,7,245,일본,일본,,(주)미디어캐슬,청소년관람불가,"멜로/로맨스,드라마",타나다 유키,"타카하시 잇세이,아오이 유우"
575,걸즈 앤 판처 최종장 제3화,2022-01-12,57080500,0.0,57080500,5768,6589,43,1079,일본,일본,,(주)디스테이션,12세이상관람가,애니메이션,미즈시마 츠토무,"후치가미 마이,카야노 아이,오자키 마미,나카가미 이쿠미,이구치 유카,타케타츠 아야나"
577,나이스 걸 라이크 유,2020-11-18,48068200,0.0,48068200,5720,5720,149,1457,미국,미국,,(주)영화사 빅,청소년관람불가,"코미디,멜로/로맨스",,"루시 헤일,민디 콘"
578,극장판 천재 추리 탐정 셜록홈즈,2022-01-27,50762300,0.0,50762300,5716,5716,134,1170,홍콩,홍콩,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,,"석승훈,김용,박시윤"
579,극장판 페이트/그랜드 오더 신성원탁영역 카멜롯 팔라딘; 아가트람,2021-08-26,59586480,0.0,59586480,5694,5694,44,546,일본,일본,,(주)애니플러스,15세이상관람가,"애니메이션,액션,판타지",아라이 카즈토,"미야노 마모루,시마자키 노부나가"
580,피는 물보다 진하다,2022-05-25,37045600,0.0,37045600,5682,14201,77,390,한국,한국,(주)도어이앤엠,(주)이놀미디어,15세이상관람가,액션,김희성,"조동혁,이완,임정은,소윤호,윤철형,감소현,장은서,김강일,이천은,최기섭,이지석,이건구,송보은,김길동,오만석,두리,윤송아,이예서,신준호,전해룡,이준상,최명진,심겸시,이훈성,김건수,한화연,이동혁,최종관,강우혁,류주혜,신혜온,서문경,김만기"
581,나는 나대로 혼자서 간다,2021-07-15,44853290,0.0,44853290,5670,5670,23,546,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,오키타 슈이치,"다나카 유코,아오이 유우,히가시데 마사히로"
582,극장판 금빛 모자이크 땡큐!!,2022-03-09,28202000,0.0,28202000,5638,7171,60,643,일본,일본,,메가박스중앙(주),전체관람가,애니메이션,,
583,마르지엘라,2020-09-30,51368170,0.0,51368170,5637,5637,31,627,기타,기타,,하준사,전체관람가,다큐멘터리,라이너 홀제메르,"마틴 마르지엘라,장 폴 고티에,카린 로이펠드"
584,갈매기,2021-07-28,41376130,0.0,41376130,5572,5580,42,767,한국,한국,DGC,(주)영화사 진진,15세이상관람가,드라마,김미조,"정애화,이상희,고서희,김가빈,김병춘,정창옥,박장용,유정혁,송광주,천화성,김태형,장세민,장진희,이은경,조하나,조다혜,강석원,김아리솔,고다은,소성섭,한우진,정영환,정우진,김희선,최성영,박정원,심범종,조현기"
586,부력,2020-06-25,46229660,0.0,46229660,5543,5543,90,910,호주,호주,,(주)영화사 그램,15세이상관람가,"드라마,범죄",로드 라스젠,"삼 행,타나웃 카스로,모니 로스"
587,송해 1927,2021-11-18,39539400,0.0,39539400,5527,5663,60,659,한국,한국,"주식회사 이로츠,빈스로드",(주)스튜디오디에이치엘,12세이상관람가,다큐멘터리,윤재호,송해
589,불량한 가족,2020-07-09,46964940,0.0,46964940,5477,5477,161,1174,한국,한국,(주)발자국 공장,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",12세이상관람가,"코미디,드라마",장재일,"박원상,도지한,김다예,박초롱,서지희,박유하,이가원,박하은,김영희,안여진,이승아,재성,김민동,좌채원,이인하,홍나현,윤영목,박신후,박진성,김자성,이진희,김동건,이채린,정원,김병철,조혜림,박주환,성일,선비,염승재,최숙규,김성연,주영호,하주희"
592,공포분자,2020-09-17,43029630,0.0,45352630,5465,6389,52,805,기타,기타,,(주)에이썸엔터테인먼트,15세이상관람가,드라마,에드워드 양,"무건인,왕 안"
593,코스믹 씬,2021-04-22,34748810,0.0,34748810,5463,5463,53,356,미국,미국,,(주)제이앤씨미디어그룹,12세이상관람가,"SF,액션",,"브루스 윌리스,프랭크 그릴로,코리 라지,C.J. 페리"
594,다이노 마이 프렌드,2021-08-26,45224980,0.0,45224980,5460,5460,185,977,중국,중국,,(주)박수엔터테인먼트,전체관람가,애니메이션,종위,"김보나,홍수정"
595,1942: 언노운 배틀,2020-07-29,43505100,0.0,43505100,5459,5459,121,989,러시아,러시아,,(주)제이앤씨미디어그룹,15세이상관람가,전쟁,,
596,나소흑전기: 첫만남편,2021-04-22,51967800,0.0,51967800,5430,5430,133,1179,중국,중국,,(주)디스테이션,전체관람가,애니메이션,,
596,노아의 방주 2: 새로운 세계로,2021-12-09,45613890,0.0,45613890,5430,5430,167,812,독일,독일,,"(주)대교 미디어콘텐츠사업본부,(주)팝엔터테인먼트",전체관람가,애니메이션,토비 젠켈,"안현서,윤미나,이상헌"
598,로그 인 벨지움,2021-12-01,52834240,0.0,52834240,5420,5549,53,749,한국,한국,태오닉 모,(주)엣나인필름,전체관람가,다큐멘터리,유태오,유태오
599,할로윈 킬즈,2021-10-27,34077500,0.0,34077500,5341,5341,43,349,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,공포(호러),데이빗 고든 그린,"제이미 리 커티스,주디 그리어,윌 패튼,안소니 마이클 홀,닉 캐슬"
600,극장판 시로바코,2020-08-20,46361390,0.0,46361390,5336,5336,64,949,일본,일본,,(주)애니플러스,12세이상관람가,"애니메이션,드라마",미즈시마 츠토무,
600,트립 투 그리스,2021-07-08,44590790,0.0,44590790,5336,5348,48,859,영국,영국,,"찬란,(주)하이스트레인저",15세이상관람가,"코미디,드라마",마이클 윈터바텀,"스티브 쿠건,롭 브라이든"
602,와인 패밀리,2021-07-15,44416950,0.0,44416950,5322,5322,35,668,캐나다,캐나다,,해피송,12세이상관람가,"드라마,코미디,멜로/로맨스",숀 시스터나,"조 판톨리아노,웬디 크루슨"
603,트라이얼 오브 더 시카고 7,2020-10-07,43794030,0.0,43794030,5311,5311,103,1315,미국,미국,,플러스엠 엔터테인먼트,15세이상관람가,"드라마,스릴러",아론 소킨,"사챠 바론 코헨,에디 레드메인,야히아 압둘 마틴 2세,마크 라이런스,조셉 고든 레빗,마이클 키튼,프랭크 란젤라,존 캐롤 린치"
604,당신얼굴 앞에서,2021-10-21,46643950,0.0,46643950,5294,5306,69,1182,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",15세이상관람가,드라마,홍상수,"이혜영,조윤희,권해효,신석호,김새벽,하성국,서영화,이은미,강이서,김시하,최재현"
605,"그 여름, 가장 차가웠던",2021-06-17,46028380,0.0,46028380,5274,5274,102,906,중국,중국,,"(주)싸이더스,찬란",15세이상관람가,드라마,주순,"등은희,이감"
606,스페이스 독 3: 트로피컬 어드벤처,2021-10-14,42907970,0.0,42907970,5261,5261,172,735,러시아,러시아,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",이나 예블라니코바,
608,애니멀 체인지,2022-02-09,38658440,0.0,38658440,5239,5239,155,958,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,판타지,어드벤처",정량,"김용,석승훈,장병관,박시윤"
609,무녀도,2021-11-24,38611800,0.0,38934000,5224,5475,49,458,한국,한국,(주)연필로명상하기,(주)씨네필운,12세이상관람가,"뮤지컬,애니메이션",안재훈,"소냐,김다현,장원영,안정아,권오중,달시 파켓,공상아,전혜영"
610,시간의 끝에서 널 기다려,2021-02-17,40809400,0.0,40809400,5222,5222,111,1328,홍콩,홍콩,,(주)디스테이션,12세이상관람가,"드라마,판타지,멜로/로맨스",요정정,"리홍기,이일동"
611,에이브의 쿠킹 다이어리,2020-06-24,39993060,0.0,40280060,5213,5254,56,664,브라질,브라질,,(주)영화사 진진,전체관람가,드라마,,"노아 슈나프,세우 조르지"
612,젊은이의 양지,2020-10-28,44142770,0.0,44856770,5211,5373,108,927,한국,한국,(주)준필름,(주)리틀빅픽쳐스,15세이상관람가,드라마,신수원,"김호정,김현태,윤찬영,정하담,최준영,한지원,한재이,진용욱,김보윤,이주원,강태제,김재록,박현영,문수영,이지봄,오정우,안예림,신연식,조은주,임정운,김서하,이명옥,김희,문인환,조새연,허웅,최준석,신소정,연하라,윤한나,김민정,김여경,노희중,허성우,오춘환,김규연,정윤서,임연지,한기옥,조동환,권소현,주광현,노현정,신지인"
613,종착역,2021-09-23,36353798,0.0,36353798,5156,5196,49,887,한국,한국,"(주)타이거시네마,DGC",필름다빈,전체관람가,드라마,"권민표,서한솔","설시연,배연우,박소정,한송희,강석원,나도율,김보예,김나경"
614,캅샵: 미친놈들의 전쟁,2021-12-09,45398370,0.0,45398370,5141,5141,139,1130,미국,미국,,"(주)제이앤씨미디어그룹,(주)씨네필운",15세이상관람가,"액션,스릴러",조 카나한,"제라드 버틀러,프랭크 그릴로"
616,매미소리,2022-02-24,48322770,0.0,48322770,5124,5132,70,694,한국,한국,주식회사 자유로픽쳐스,(주)드림팩트엔터테인먼트,15세이상관람가,"드라마,가족",이충렬,"이양희,주보비,서연우,송가인,허진,강두,권형준,김하진,조경현,박도영,박원석,이창,신경희,한도형,하시연,송지우,국정숙,정가희,이새윤,안순동,김나윤,최미라,김세별,오동현,정목화,이라희,남유미,김동범,이새윤,조오환,정영진,이치우,박희찬,이나이,이창훈,김솔잎,이조은,고병수,최예승"
617,비독: 파리의 황제,2020-09-17,44661660,0.0,44661660,5120,5120,182,1480,프랑스,프랑스,,"(주)영화특별시에스엠씨,주식회사 더쿱",15세이상관람가,"액션,범죄,드라마",장-프랑소와 리셰,"뱅상 카셀,올가 쿠릴렌코,오거스트 딜,드니 라방"
618,후쿠오카,2020-08-27,41601520,0.0,44094020,5068,5451,101,1373,한국,한국,(주)률필름,"(주)률필름,㈜인디스토리",15세이상관람가,드라마,장률,"권해효,윤제문,박소담,야마모토 유키,오세현,문지영,박현주,홍수철"
619,뜨거운 피: 디 오리지널,2022-05-26,40707000,0.0,40707000,5061,13854,59,86,한국,한국,주식회사 고래픽처스,"(주)스튜디오디에이치엘,(주)키다리스튜디오",청소년관람불가,"액션,범죄",천명관,"정우,김갑수"
619,럭키 몬스터,2020-12-03,38429580,0.0,38429580,5061,5061,101,916,한국,한국,한국영화아카데미,(주)영화사 그램,청소년관람불가,드라마,봉준영,"김도윤,장진희,박성준,우강민,박성일,배진웅,한동희,조승구,서윤호,정진혁,문영동,김현,장준휘,이상희,신정섭,이현주,우상기,최교식,이승일,이동민,김성욱,이시은,안석현,김리원,강민재,최승빈,배명호,서동락,김건원,김정권,고규필,홍이주,김동혁,이기창"
621,라라와 크리스마스 요정,2021-12-15,41817640,0.0,41817640,5045,5138,141,749,노르웨이,노르웨이,,(주)트리플픽쳐스,전체관람가,"애니메이션,가족,어드벤처",,
622,사일런싱,2021-01-28,36651920,0.0,36651920,5011,5011,89,693,미국,미국,,(주)홈초이스,15세이상관람가,"공포(호러),범죄,스릴러",,"니콜라이 코스터 왈도,애나벨 월리스,히어로 파인즈 티핀"
623,에브리타임 아이 다이,2020-10-21,41423970,0.0,41423970,5009,5009,140,1161,미국,미국,,(주)다자인소프트,15세이상관람가,"미스터리,스릴러",로비 마이클,"드류 폰테이로,마크 멘차카,미셀 마세도"
624,간호중,2021-12-02,27099400,0.0,27099400,4969,4978,16,212,한국,한국,(주)수필름,찬란,15세이상관람가,SF,민규동,"이유영,예수정,염혜란,윤경호,오민애,리민,최지연,이동희,이미라,김주은,박규리,이재빈,조유진,민이솔,김진,김시영,박준호,문숙,이용녀,최병모,김선영,이설,천호진,김예나"
625,여타짜,2021-12-08,42662840,0.0,42662840,4964,4964,152,1425,한국,한국,"하이컨셉픽쳐스(주),(주)더그레이트컴퍼니",(주)박수엔터테인먼트,15세이상관람가,"범죄,드라마",이지승,"이채영,정혜인,김선빈,최민철,권용운,김사희,리민,최기섭,허혜진,노영주,추귀정,곽지유,박경복,손예원,배성우,김진수,김슬기,조준우,조수원,이경섭,김승현,박정민,주설아,안영채,김세중,표성식,전성훈,조준희,김의신,유지연,최준혁,안영진,공인규,박희순,전동범,이시형,정회훈,홍기주,금송현,황성진,나대한,우하영,양성일,이철,최우영,강성연,김윤승,박지원,전상혁,이안,박동환,김수민,이예희,강지은,박정학"
626,극장판 마이 리틀 포니: 새로운 희망,2021-09-22,43869890,0.0,43869890,4924,4924,155,790,미국,미국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",,"제인 크라코프스키,바네사 허진스,제임스 마스던"
627,걸,2021-01-07,44594510,0.0,46334510,4913,5089,239,2012,독일,독일,,(주)리틀빅픽쳐스,15세이상관람가,드라마,루카스 돈트,
629,미스,2021-05-12,38564730,0.0,38564730,4903,4903,105,845,프랑스,프랑스,,"예지림엔터테인먼트,주식회사 더쿱",15세이상관람가,"코미디,드라마",,"파스칼 아르비요,이사벨 난티"
631,지니어스 독,2020-09-16,37463400,0.0,37463400,4828,4828,142,1214,미국,미국,,(주)키다리이엔티,12세이상관람가,"코미디,드라마",길 정거,"메간 폭스,조쉬 더하멜,가브리엘 베이트먼"
632,봉쇄수도원 카르투시오,2020-11-19,40643180,0.0,40643180,4814,4814,125,1109,한국,한국,"KBS,커넥트픽쳐스(주),피엠픽쳐스",커넥트픽쳐스(주),전체관람가,다큐멘터리,김동일,
633,사랑 후의 두 여자,2022-03-30,40491180,0.0,40491180,4779,4827,55,787,영국,영국,,판씨네마(주),15세이상관람가,드라마,,"조안나 스캔란,나탈리 리차드"
634,슈퍼문,2021-09-09,41532780,0.0,41705780,4778,4816,200,808,한국,한국,깜보 스튜디오,예지림엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디",홍대영,"송유미,김정훈,한효정,정영수,임학묵,이승준,노별이,김보겸,임학묵,한효정,이승준,김정훈,임학묵,노별이,김보겸,이승준,정영수,김정훈,한효정"
634,해탄적일천,2022-01-06,45827240,0.0,45827240,4778,5130,44,755,대만,대만,,(주)에이썸엔터테인먼트,12세이상관람가,드라마,에드워드 양,"장애가,호인몽"
636,더 퍼지: 포에버,2021-07-14,32656830,0.0,32656830,4774,4774,52,622,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"스릴러,공포(호러)",에베라도 발레리오 구트,"안나 데 라 레구에라,조쉬 루카스,윌 패튼"
637,나는 조선사람입니다,2021-12-09,41347070,0.0,41347070,4764,4822,23,441,한국,한국,"엠앤씨에프,다큐창작소,(주)영화사진","㈜인디스토리,엠앤씨에프",12세이상관람가,다큐멘터리,김철민,"강종헌,김창오,박금숙,부만수,이동석,이철"
638,B컷,2022-03-30,36525500,0.0,36525500,4763,4763,84,1042,한국,한국,"(주)영화사 필,TCO(주)더콘텐츠온",TCO(주)더콘텐츠온,청소년관람불가,"범죄,액션,스릴러",김진영,"김동완,전세현,김병옥,최재환,조서후,송연지,이창욱,조현민,김재일,이종혁,유사무엘,표민엽,이민우,곽경민,박가연,민이수,안민서,신하랑,박경순,한기업,박새담,사정현,동방우,선우용녀,심현섭,정정아,이철민,안용준,박정숙,라경덕"
639,디지몬 어드벤처 : 라스트 에볼루션 인연,2021-02-17,49397000,0.0,49397000,4739,4739,70,912,일본,일본,,(주)얼리버드픽쳐스,12세이상관람가,"애니메이션,어드벤처",타구치 토모히사,"하나에 나츠키,사카모토 치카"
640,트롤 킹,2020-10-07,36520010,0.0,36520010,4728,4728,190,872,기타,기타,,(주)박수엔터테인먼트,전체관람가,"애니메이션,판타지,어드벤처",케빈 먼로,
641,아르코 라이브 뮤지컬 호프,2021-03-03,94146000,0.0,94146000,4725,6251,10,199,한국,한국,한국문화예술위원회,(주)아이디어랩,12세이상관람가,공연,,
642,호라이즌 라인,2021-02-10,32305070,0.0,32305070,4716,4716,79,715,미국,미국,,(주)제이앤씨미디어그룹,12세이상관람가,스릴러,마이클 마키마인,앨리슨 윌리암스
643,팔로우 미,2020-10-22,38775300,0.0,38775300,4715,4715,138,1015,미국,미국,,(주)디스테이션,15세이상관람가,스릴러,,
644,모추어리 컬렉션,2021-01-21,37557400,0.0,37557400,4693,4693,115,1100,미국,미국,,(주)이놀미디어,청소년관람불가,"판타지,공포(호러)",,클랜시 브라운
645,태어나길 잘했어,2022-04-14,39818300,0.0,39818300,4689,4962,50,938,한국,한국,대장정,그린나래미디어(주),12세이상관람가,드라마,최진영,강진아
646,맹크,2020-11-18,42060260,0.0,42060260,4683,4683,100,1154,미국,미국,,플러스엠 엔터테인먼트,15세이상관람가,드라마,데이빗 핀처,"게리 올드만,아만다 사이프리드,릴리 콜린스,알리스 하워드,찰스 댄스"
647,푸른 호수,2021-10-13,35491120,0.0,35491120,4655,4655,139,1172,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,저스틴 전,"저스틴 전,알리시아 비칸데르,시드니 코왈스키,마크 오브라이언"
648,페뷸러스,2020-11-05,40869780,0.0,40869780,4636,4636,71,642,캐나다,캐나다,,"(주)싸이더스,찬란",15세이상관람가,"코미디,멜로/로맨스",멜라니 샤르본느,"줄리엣 고셀린,노에미 오파렐,모우니아 자흐잠"
649,국카스텐 콘서트 실황 : 해프닝,2021-03-24,82419000,0.0,82419000,4611,4611,54,957,한국,한국,(주)인터파크,CGV ICECON,전체관람가,공연,,
651,아-하: 테이크 온 미,2021-09-22,39303900,0.0,39303900,4592,4592,53,600,기타,기타,,주식회사 컨텐츠썬,12세이상관람가,"다큐멘터리,뮤지컬","토마스 롭삼,아슬레우 홀름","모튼 하켓,마그네 푸루홀멘,폴 왁타"
652,극장판 기븐,2020-11-26,40516790,0.0,40516790,4585,4651,103,1339,일본,일본,,(주)애니플러스,15세이상관람가,"애니메이션,멜로/로맨스",야마구치 히카루,"야노 쇼고,우치다 유우마,나카자와 마사토모,에구치 타쿠야"
654,에베레스트,2020-07-22,38255640,0.0,38255640,4560,4560,142,1155,중국,중국,,(주)제이앤씨미디어그룹,15세이상관람가,"액션,어드벤처,드라마",이인항,"오경,장쯔이,정백연"
655,오마주,2022-05-26,36906900,0.0,36906900,4534,13741,133,355,한국,한국,(주)준필름,트윈플러스파트너스(주),12세이상관람가,드라마,신수원,"이정은,권해효,탕준상,고서희,오재이,유순철,이주실,이상희,정애화,한태일,김호정,김현태,동효희,신동력,김남우,임희철,강민서,손종복,김선경,이다영,이명옥,구자은,조우진,윤영우,라윤,오춘환,강민서,장진희,오세인,정영환,김수현"
657,인투 더 미러,2021-02-17,40530340,0.0,40530340,4506,4506,219,1662,캐나다,캐나다,,(주)팝엔터테인먼트,15세이상관람가,"SF,스릴러",아이작 에즈반,"마르틴 발스트룀,조지아 킹,마크 오브라이언,에멜 아민"
658,고 피쉬!,2020-07-23,34809780,0.0,34809780,4479,4479,138,657,미국,미국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",숀 패트릭 오렐리,
659,아무도 없다,2020-09-09,38901450,0.0,38901450,4478,4478,122,1114,미국,미국,,판씨네마(주),15세이상관람가,스릴러,존 하이암스,"줄스 윌콕스,마크 멘차카,안소니 힐드"
660,끝없음에 관하여,2021-12-16,40665460,0.0,40665460,4465,4465,38,601,기타,기타,,찬란,12세이상관람가,기타,로이 안데르손,
661,코드 카림,2021-08-26,26729910,0.0,26729910,4461,4461,21,256,이탈리아,이탈리아,,(주)월드시네마,15세이상관람가,액션,페드리코 알로토,"모하메드 조우아오위,알렉산드로스 메메타지,파비오 풀코,발렌티나 세비,스텔라 에지토,지안루카 메롤리"
662,내일도 우린 사랑하고 있을까,2021-03-11,31768800,0.0,31768800,4451,4451,129,1090,중국,중국,,(주)디스테이션,12세이상관람가,드라마,주남,안젤라 베이비
663,피부를 판 남자,2021-12-16,40170380,0.0,40170380,4426,4463,43,525,기타,기타,,판씨네마(주),12세이상관람가,드라마,,"모니카 벨루치,코엔 드 보우"
664,싸나희 순정,2021-11-25,30154300,0.0,30154300,4419,4539,41,509,한국,한국,"시네마 넝쿨,(주)인베스트하우스,에이스팩토리",(주)마노엔터테인먼트,12세이상관람가,"드라마,코미디",정병각,"전석호,박명훈,김지환,김재화,최대철,심은진,전성애,공민정,안 내쉬,최대성,정미경,이현웅,김단아,김시우,이태경,조영지,허나경,이훈민,이정진,유창호,최소희,마정석,류왕주,박세상,편성후,임희영,백정민,조우철,주창환,함정현,양준호,배용근,김명곤,홍은철"
665,내가 날 부를 때,2021-09-09,40978490,0.0,40978490,4417,4524,97,727,중국,중국,,(주)영화특별시에스엠씨,12세이상관람가,드라마,,"장자풍,주원원"
666,부산행:익스텐디드,2020-07-01,34799100,0.0,34799100,4404,5188,88,1039,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,스릴러",연상호,"공유,정유미,마동석,김수안,최우식,안소희,김의성,예수정,박명신"
668,블루버스데이,2022-01-19,46533900,0.0,46533900,4394,4394,43,465,한국,한국,씨제이 씨지브이(CJ CGV)(주),"씨제이 씨지브이(CJ CGV)(주),CGV ICECON",12세이상관람가,"멜로/로맨스,드라마,스릴러",박단희,"김예림,양홍석,이상준,김결유,박주현,김이서,이동주,송아경,민채연,강희주,홍아론,변성우,주현우,이병재,전세기,조지영,홍성호,오윤희,송민형"
669,담쟁이,2020-10-28,34885130,0.0,34885130,4390,4390,93,940,한국,한국,"다이노(DIE NO),(주)조이컴퍼니",(주)트리플픽쳐스,15세이상관람가,"가족,드라마",한제이,"우미화,이연,김보민,최정화,안민영,황미영,이다영,윤동하,김지민,최우정,조윤정,조은경,최선영,박정민,박지훈,권수진,신희철,김한솔,이현미,이윤희,강숙,김종재,서유성,박진훈,유안,엄옥란,김아람,이준서,정현,서석규,강학수,정수지,곽수정,하승연,이관헌,문수영,임윤비,전희련,김완수,고관재,김윤미,최우정,정수지,장근영,곽민호,조준형,박지안,곽진,박혜영,이원희"
670,잘리카투,2021-08-05,38045470,0.0,38108470,4389,4426,45,670,기타,기타,,주식회사 슈아픽처스,15세이상관람가,"액션,스릴러",,
671,적호서생,2021-04-29,30672640,0.0,30672640,4374,4374,23,523,중국,중국,,찬란,12세이상관람가,"액션,어드벤처,코미디",,"진립농,이현"
672,프록시마 프로젝트,2020-10-15,37366750,0.0,37366750,4343,4350,86,872,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,드라마,앨리스 위노코,"에바 그린,맷 딜런"
673,베이비티스,2020-10-22,36766630,0.0,36766630,4340,4340,57,692,호주,호주,,M&M 인터내셔널,15세이상관람가,"코미디,드라마",,"엘리자 스캔런,벤 멘델슨,에시 데이비스"
676,"러브 어페어: 우리가 말하는 것, 우리가 하는 것",2021-11-11,36092440,0.0,36092440,4315,4330,32,473,프랑스,프랑스,,주식회사 슈아픽처스,15세이상관람가,"드라마,멜로/로맨스",엠마누엘 무레,에밀리 드켄
677,다시 만난 날들,2020-09-24,38315280,0.0,38315280,4311,4311,105,913,한국,한국,(주)푸른나무픽쳐스,(주)영화사오원,12세이상관람가,"뮤지컬,드라마,멜로/로맨스",심찬양,"홍이삭,장하은"
678,부다페스트 스토리,2020-08-13,35471990,0.0,36031990,4306,4418,33,458,헝가리,헝가리,,알토미디어(주),15세이상관람가,"스릴러,멜로/로맨스,드라마",아틸라 사스,타마시 사보 킴멜
679,안녕까지 30분,2020-10-14,33447800,0.0,33447800,4305,4305,115,1186,일본,일본,,(주)디스테이션,12세이상관람가,"판타지,멜로/로맨스",,키타무라 타쿠미
680,더 하더 데이 폴,2021-10-20,30487300,0.0,30487300,4286,4286,56,475,미국,미국,,씨제이 씨지브이(CJ CGV)(주),청소년관람불가,"액션,어드벤처",,"재지 비츠,이드리스 엘바,레지나 킹,딜로이 린도"
681,쁘떼뜨,2021-03-10,35023200,0.0,35023200,4284,4284,105,1255,독일,독일,,예지림엔터테인먼트,12세이상관람가,멜로/로맨스,마틴 슈라이어,"데니스 모건,에밀리아 슐레,미카일 그비스덱"
682,리틀드래곤 코코넛2: 정글대탐험,2021-02-24,35345910,0.0,35345910,4275,4275,147,974,독일,독일,,(주)팝엔터테인먼트,전체관람가,"애니메이션,어드벤처",안소니 파워,"손선영,원에스더,김한나,김진홍,이승행,정의한"
683,미스터 보스,2020-12-30,34516640,0.0,34516640,4267,4267,226,1419,한국,한국,"(주)더 재미,대쉬 필름,강천산 픽쳐스","(주)스톰픽쳐스코리아,와이드 릴리즈(주)",15세이상관람가,"드라마,액션",김형기,"공찬,홍은기,이승현,최동구,양정두,안종욱,오민준,김동형,조순창,최무인,최혜진,김수올,임현표,강희주,한성현,조미녀,이규탁,김림후,박노경,임정균,신세린,박세화,김용우,최환이,이재홍,정동근,이정현,박종범,김민준,김우석,박승현,서예란,윤태현,지미리,김경태,김진욱,채승헌,서범준,정광희,문정훈,추성욱,이종욱,천윤민,이성민,성병훈,배향,전우재,최찬우,정성욱,선종구,전승훈,조영운,민경환,이성민,이창선,윤석영,윤영찬,조준기,서영재,이건화,김홍교"
