Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors,movieCd,fd_rank,w1_rank,w2_rank,w1_au,w2_au,w3_au,w1_av_sc,w2_av_sc,w3_av_sc,Distributor_Sc,Director_code
110.0,도그데이즈,2024-02-07,3574759608.0,0.001,3574759608.0,368095.0,368095.0,847.0,27553.0,한국,한국,(주)씨제이이엔엠,(주)씨제이이엔엠,12세이상관람가,드라마,김덕민,"윤여정,유해진,김윤진,정성화,김서형,다니엘 헤니,이현우,탕준상,윤채나,김고은",20212668,4,4,6,279084,74207,12965,350.92293874618287,114.36569793042712,73.60502838605028,A,10003880
111.0,더 넌 2,2023-09-27,3754295273.0,0.001,3754295273.0,360743.0,360743.0,720.0,20965.0,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),마이클 차베즈,"타이사 파미가,보니 아론스,조나스 블로켓,안나 팝플웰",20234281,3,5,5,262489,63317,28187,394.2121862261317,142.69768190598842,108.8901766004415,A,10073007
112.0,탄생,2022-11-30,3189107816.0,0.001,3189107816.0,356229.0,356229.0,690.0,20954.0,한국,한국,"민영화사,가톨릭문화원 ALMA ART","씨제이 씨지브이(CJ CGV)(주),(주)레드아이스 엔터테인먼트",12세이상관람가,드라마,박흥식,"윤시윤,안성기,윤경호,이문식,이호원,이경영,신정근,송지연,하경,김광규,임현수,김승훈,박지훈,성혁,백지원,최무성,차청화,남다름,이준혁,강말금,김강우,정유미,강덕중,송길호,정준환,송훈,한창현,이문빈,고봉구,김동현,이승훈,조재룡,최윤우,한바다,김용태,이경훈,최로운,최민주,김형도,김나운,나기수,강두,박주연,장민영,김여준,공현지,이용이,김대종,이호영,이용헌,오현진,김성수,김재훈,신성용,고해성,전운종,김기현,김주헌,장용원,황수진,양정인,윤지애",20210364,5,3,4,144351,121338,44527,235.8676470588236,198.728591483388,209.75033647375503,A,20110995
113.0,소풍,2024-02-07,3109931943.0,0.001,3109931943.0,349974.0,349974.0,729.0,24453.0,한국,한국,(주)로케트필름,롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,김용균,"나문희,김영옥,박근형,류승수,이항나,공상아,임지규,최선자,이용이,한태일,곽자형,정혜자,나호숙,차희,신예서,엄주연,이주미,황효은,나은미,허종오,장재용,조형우,성병숙",20231415,3,5,5,187360,79611,42406,268.8091822094692,129.2686151704941,134.5002265518804,A,10005097
116.0,웅남이,2023-03-22,2868959071.0,0.001,2868959071.0,314241.0,314241.0,829.0,36060.0,한국,한국,(주)영화사김치,씨제이 씨지브이(CJ CGV)(주),15세이상관람가,"코미디,액션",박성광,"박성웅,최민수,오달수,염혜란,윤제문,이이경,백지혜,서동원,한다솔,정우성,안일권,김기천,변진수,최선자,양주호,곽민호,장덕출,김광식,김종구,노기홍,정규석,정기욱,고덕원,이서율,박강토,양동혁,오지영,설도희,김미성,이광훈,허진성,이성하,정현옥,전지학,유병선,김인석,이얀,하회정,한상경,전재현,강준규,김대근,곽기훈,문웅기,류한종,이민교,양해준,박건주,소계원,장두경,송인준,인선호,문기환,정우철,장효준,정유동,노일환,홍기주,서현우",20210544,2,2,4,198258,78856,24503,258.4850065189048,129.09073900841906,71.76610878661087,A,20127900
117.0,거미집,2023-09-27,3003379576.0,0.001,3003379576.0,313686.0,313686.0,1058.0,27130.0,한국,한국,앤솔로지스튜디오(주),(주)바른손이앤에이,15세이상관람가,"코미디,드라마",김지운,"송강호,임수정,오정세,전여빈,정수정,박정수,장영남,정우성,엄태구,염혜란,김민재,김동영,김재건,장광,정인기,장남열,정기섭,김중희,김문학,조승구,이혜아,김홍국,이선우,조지승,조윤담,한서울,유민주,노아림,정미형,남지우,허영진,채하니",20223896,4,7,6,265637,35101,10275,307.5010749131801,68.51840490797545,47.60092653871608,D,10005852
121.0,용감한 시민,2023-10-25,2448332472.0,0.001,2448332472.0,267371.0,267371.0,887.0,30454.0,한국,한국,"스튜디오엔(주),볼미디어(주)",(주)마인드마크,15세이상관람가,"액션,드라마",박진표,"신혜선,이준영,박정우,박혁권,차청화,손숙,이중옥,이찬형,동효희,남정우,장혜조,김경룡,김소희,김정호,김혜화,김동혁,이필라,하경민,이주미",20224517,2,3,5,202133,52147,9104,242.73992108423403,87.93760539629005,45.61775232641375,D,10029363
122.0,화란,2023-10-11,2515803090.0,0.001,2515803090.0,264050.0,264050.0,976.0,35554.0,한국,한국,(주)사나이픽처스,플러스엠 엔터테인먼트,15세이상관람가,드라마,김창훈,"홍사빈,송중기,김형서,정재광,유성주,박보경,김종수,서동갑,홍서백,정만식,김홍파,표동준,정용주,이종욱,박수영,유수정,노승우,서문호,이재한,강희제,이관민,조승연,김진우,김문학,박인규",20227626,2,2,6,188757,58924,8305,201.3868312757201,88.66466036113499,45.38251366120219,A,20198226
123.0,크리에이터,2023-10-03,2775280272.0,0.001,2775280272.0,262823.0,262823.0,878.0,25149.0,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"SF,액션",가렛 에드워즈,"존 데이비드 워싱턴,젬마 찬",20233879,3,4,7,216084,34887,9185,263.74681778552747,71.48975409836065,58.77056672760512,A,10021168
125.0,옥수역귀신,2023-04-19,2744049700.0,0.001,2744049700.0,256520.0,256520.0,314.0,13683.0,한국,"한국,일본",(주)영화사조아,(주)스마일이엔티,15세이상관람가,"공포(호러),미스터리",정용기,"김보라,서제광,김재현,신소율,김강일,김수진,김광현,김나윤,김은민,유채련,한희택,조연호,진대연,이종성,엄채윤,박노아,이수아,박세정,한여름,최호영,강지혜,현명한,소계원,김종원,이채훈,김수현,홍성민,황지후,김구택,장준휘,박재한,이원희",20225865,3,4,5,93135,77639,58501,328.601310483871,304.1259093452714,319.17926734216684,B,10062006
127.0,아임 히어로 더 파이널,2023-03-01,6059713000.0,0.002,6059713000.0,250702.0,250702.0,146.0,8897.0,한국,한국,씨제이포디플렉스 주식회사,"씨제이포디플렉스 주식회사,CGV ICECON",전체관람가,"공연,다큐멘터리",오윤동,임영웅,20230495,4,4,5,152974,38765,24591,1129.5548523206753,526.9029126213593,462.7338709677419,A,20203375
130.0,데드맨,2024-02-07,2272468704.0,0.001,2272468704.0,238235.0,238235.0,800.0,19490.0,한국,한국,"(주)팔레트픽처스,(주)사람엔터테인먼트",플러스엠 엔터테인먼트,15세이상관람가,범죄,하준원,"조진웅,김희애,이수경,권영주",20211477,2,6,8,208248,28056,1860,278.8324407039021,58.659498207885306,37.2,A,10087266
131.0,소울메이트,2023-03-15,2268860069.0,0.001,2268860069.0,234885.0,234885.0,749.0,28271.0,한국,한국,"클라이맥스 스튜디오(주),(주)앤드마크,(주)스튜디오앤뉴,(주)키이스트",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민용근,"김다미,전소니,변우석,장혜진,박충선,허지나,류지안,강말금,현봉식,이현균,오민애,정수지,김정현,박지연,박진수,이석형,박경은,임영주,조대희,어성욱,김동인,안현정,박정환,임정균,리우진,김나윤,채윤희,조수연,김미소,김남규,이종훈,곽진석,우정환,황우상,이광호,신치영,최교식,이강진,김기정,나규비,김환영,황자능,이정철,석예린,이류경,원서영,황지선,오채은,강민지,김동원,박성연,김새벽,이유진,김경애,박찬우",20197654,2,3,6,133713,60181,30392,191.80143442622952,114.1954459203036,91.2281303602058,A,10027834
133.0,메간,2023-01-25,2331686898.0,0.001,2331686898.0,230874.0,230874.0,704.0,21067.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러,코미디",제라드 존스톤,"앨리슨 윌리암스,바이올렛 맥그로우",20229205,5,7,8,142570,64794,18906,228.4252689402609,122.58324324324325,76.98778359511344,B,20189688
135.0,나폴레옹,2023-12-06,2261510673.0,0.001,2261510673.0,227978.0,227978.0,822.0,18114.0,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"전쟁,드라마",리들리 스콧,"호아킨 피닉스,바네사 커비",20235098,3,3,5,162570,56314,3622,211.4829957257016,110.63654223968564,158.4625,A,10019469
136.0,젠틀맨,2022-12-28,2117151503.0,0.001,2117151503.0,224718.0,224718.0,751.0,16008.0,한국,한국,"(주)트릭스터,주식회사 에이치앤드엔터테인먼트",플러스엠 엔터테인먼트,15세이상관람가,범죄,김경원,"정혜자,주지훈,박성웅,최성은,강홍석,이달,박혜은,권한솔,이서환,박지훈,표영서,장천,임성재,이현균,한사명,곽민규,김난희,송광주,김귀선,한으뜸,오아연,한동희,김은민,최희진,김승비,이화정,이훈경,마웅규,최창욱,송방호,이윤재,임종화,홍석빈,조석인,배성일,박형준,이용석,김연진,서태왕,나경철,안예은,유병선,여성환",20210140,3,4,10,198784,17634,2957,281.05190870531203,93.86920152091253,58.47175141242938,A,20215486
138.0,스턴트맨,2024-05-01,2179224982.0,0.001,2179224982.0,214121.0,214121.0,801.0,17025.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,코미디,멜로/로맨스",데이빗 레이치,"라이언 고슬링,에밀리 블런트,애론 테일러 존슨,윈스턴 듀크,스테파니 수,테레사 팔머",20235613,3,2,5,180840,27680,5036,240.9822958309537,69.22472311539838,102.17971014492754,B,10011719
139.0,바빌론,2023-02-01,2150176805.0,0.001,2150176805.0,213635.0,213635.0,852.0,21533.0,미국,미국,,롯데컬처웍스(주)롯데엔터테인먼트,청소년관람불가,드라마,데이미언 셔젤,"브래드 피트,마고 로비,디에고 칼바,진 스마트,조반 아데포,리 준 리,토비 맥과이어",20227374,4,4,7,114653,56556,20030,143.7268982808023,117.78994346920555,101.6751269035533,A,10009698
143.0,멍뭉이,2023-03-01,1832643386.0,0.001,1832643386.0,196529.0,196529.0,649.0,15443.0,한국,한국,"(주)와이웍스엔터테인먼트,(주)돈키호테엔터테인먼트",(주)키다리스튜디오,전체관람가,드라마,김주환,"유연석,차태현",20227684,5,7,8,117635,34201,12587,206.68800200803213,91.37671755725192,92.06792058516196,B,20112387
144.0,킬링 로맨스,2023-04-14,1833415642.0,0.001,1833415642.0,191650.0,191650.0,998.0,26101.0,한국,한국,"(주)영화사 이창,쇼트케이크(주)",롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,코미디,이원석,"이상진,이하늬,이선균,공명,배유람,심달기,최준규,신민재,주광현,강학수,서정식,김영현,황대기,윤세웅,최종윤,정윤하,이서이,김준,김원진,한상철,이은주,김상욱,김상욱,오윤수,조현진,심우성,홍기주,원진호,최민국,최민국,신용식,안정호,한지호,조청원,김재호,박상원,이순성,권정우,손수호,이유진,이주성,송지훈,송태완,조애리,이도영,정동현,손주영,유요한,손선아,곽정길,정지민,김윤숙,김춘기,곽장륜,진범일,조승원,차유주,박은철,정경천,임현정,모일영,진성현,한성관,임유진,심달기,최덕문,오정세",20200154,3,5,9,100751,58076,21471,122.05901696088613,123.3036093418259,186.2416356877324,A,20128390
146.0,헝거게임: 노래하는 새와 뱀의 발라드,2023-11-15,1811452126.0,0.001,1811452126.0,185507.0,185507.0,986.0,19755.0,미국,미국,,(주)누리픽쳐스,15세이상관람가,"액션,어드벤처,SF,스릴러",프란시스 로렌스,"레이첼 지글러,톰 블라이스,헌터 샤퍼,비올라 데이비스,피터 딘클리지,제이슨 슈왈츠먼",20234797,2,2,4,143030,32081,7267,159.96325291580126,89.07854026180085,164.62459546925564,D,10084230
147.0,오멘: 저주의 시작,2024-04-03,1859296182.0,0.001,1859296182.0,180695.0,180695.0,644.0,16507.0,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,15세이상관람가,공포(호러),아르카샤 스티븐슨,"넬 타이거 프리,타우픽 바롬,소냐 브라가,랄프 이네슨,빌 나이",20247673,4,3,6,101948,50742,24403,166.6984349451063,129.0207046857973,68.65795819935691,A,20394309
148.0,오펀: 천사의 탄생,2022-10-12,1808746476.0,0.001,1808746476.0,177880.0,177880.0,707.0,20180.0,미국,미국,,메가박스중앙(주),15세이상관람가,"공포(호러),스릴러",윌리엄 브렌트 벨,"이사벨 퍼만,줄리아 스타일즈,로지프 서덜랜드",20227304,3,5,7,115028,46562,12160,176.77189901207467,98.88774271844662,77.31153496821072,A,10053163
151.0,플라워 킬링 문,2023-10-19,1588789082.0,0.001,1588789082.0,167914.0,167914.0,719.0,14605.0,미국,미국,,롯데컬처웍스(주)롯데엔터테인먼트,청소년관람불가,"범죄,드라마",마틴 스코세이지,"레오나르도 디카프리오,로버트 드 니로",20232894,2,4,9,95306,41683,19059,156.20276281901195,108.95481702763256,74.74117647058823,A,10024735
153.0,마루이 비디오,2023-02-22,1705521500.0,0.001,1705521500.0,165892.0,165892.0,284.0,8962.0,한국,한국,"(주)발포플랜,(주)브라더픽처스","씨제이 씨지브이(CJ CGV)(주),(주)케이티알파",15세이상관람가,"미스터리,공포(호러)",윤준형,"서현우,조민경,임한성,안현빈,안민영,장세원,김승비,이옥봉,이익수,김학준,김우진,윤효진,황연희,나종기,김진혁,박은홍,서성광,이새로미,곽민준,황기석,허종오,이정철,황대중,안재만,김종대,백인우,강민지",20202026,5,5,12,121557,34421,6824,499.3538732394366,173.59293948126802,71.83157894736843,A,10054518
155.0,가여운 것들,2024-03-06,1561295765.0,0.001,1561295765.0,156105.0,156105.0,471.0,12023.0,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,청소년관람불가,"드라마,코미디,멜로/로맨스",요르고스 란티모스,"엠마 스톤,마크 러팔로,윌렘 데포",20236732,3,3,4,79102,36979,23325,179.54409857328145,122.67914691943128,92.71720613287906,A,10065698
159.0,아가일,2024-02-07,1442627957.0,0.001,1442627957.0,140533.0,140533.0,841.0,15934.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,코미디",매튜 본,"헨리 카빌,브라이스 달라스 하워드,샘 록웰,브라이언 크랜스톤,캐서린 오하라,두아 리파,아리아나 데보스,존 시나,사무엘 L. 잭슨",20234581,5,7,10,117426,21374,1639,153.0407745298827,54.66496163682864,49.66666666666666,B,10025167
161.0,보호자,2023-08-15,1238586700.0,0.0,1238586700.0,128487.0,128487.0,685.0,10996.0,한국,한국,(주)영화사테이크,(주)에이스메이커무비웍스,15세이상관람가,"액션,드라마",정우성,"정우성,김남길,김준한,박성웅,박유나,이엘리야,류지안,박성준,문성환,김주헌,박성근,김문학,박용,이은경,이효비,최수임,김준현,길창규,나종민,허승,김윤도,임준혁,이한결,오경택,이재성,송지우,신윤주,이가연,이세인,이하은,김서빈,이수민,김하나,권은성,최낙권,한대훈,배향,선우,강신하,이두석,민상우,박진영,김윤정",20192995,7,6,7,107775,17132,1577,174.55460434983803,57.21564885496183,30.57894736842105,B,10062025
162.0,길위에 김대중,2024-01-10,1217366609.0,0.0,1217366609.0,127903.0,127903.0,414.0,9928.0,한국,한국,"(주)명필름,(주)시네마6411","(주)아이오케이컴퍼니,(주)명필름,(주)시네마6411",12세이상관람가,다큐멘터리,민환기,"김대중,김도영,김재록,서석규,김남희,장현성",20235353,6,7,8,65322,33270,14413,162.03189227498223,91.32941176470588,108.13612004287246,D,10027878
163.0,패스트 라이브즈,2024-03-06,1177210399.0,0.0,1177210399.0,126437.0,126437.0,613.0,15750.0,미국,미국,,(주)씨제이이엔엠,12세이상관람가,드라마,셀린 송,"그레타 리,유태오,존 마가로",20234789,4,4,7,67148,27133,16807,115.0920666013712,87.1243119266055,68.72021028037383,A,20391569
170.0,다음 소희,2023-02-08,1130701168.0,0.0,1130701168.0,118953.0,118953.0,562.0,11008.0,한국,한국,"트윈플러스파트너스(주),크랭크업필름(주)",트윈플러스파트너스(주),15세이상관람가,드라마,정주리,"김시은,배두나,박우영,이인영,박희은,김용준,심희섭,정수하,박현하,이윤지,조하민,박윤희,최희진,유정호,문정웅,박서경,김우겸,김태웅,송요셉,나종민,허정도,박수영,권다함,황정민,한혜지,엄옥란,유재연,이종민,박건주,김우영,이승영,유용희,민재원,안소정,나예은,추은경,정수하,문성렬,문정웅",20223565,9,8,7,48437,23369,17523,91.24300322927878,127.99921752738656,163.548,D,10062231
174.0,에브리씽 에브리웨어 올 앳 원스+,2023-03-01,1141910984.0,0.0,1141910984.0,111591.0,111591.0,234.0,8676.0,미국,미국,,워터홀컴퍼니(주),15세이상관람가,"액션,코미디","다니엘 콴,다니엘 쉐이너트","양자경,스테파니 수,키 호이 콴,제이미 리 커티스",20230340,10,11,10,26606,12011,30722,144.7101787101787,118.92079207920791,185.71157167530225,C,20245330
176.0,에어,2023-04-05,1063344581.0,0.0,1063344581.0,110310.0,110310.0,656.0,16487.0,미국,미국,,워너브러더스 코리아(주),15세이상관람가,드라마,벤 애플렉,"맷 데이먼,벤 애플렉,제이슨 베이트먼,마론 웨이언스,크리스 메시나,크리스 터커,비올라 데이비스",20231010,3,3,8,87424,16372,4902,141.52821461609622,59.01338825952626,175.96923076923076,A,10031156
178.0,블랙폰,2022-09-07,1085449042.0,0.0,1085449042.0,107715.0,107715.0,495.0,10809.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공포(호러),스콧 데릭슨,"에단 호크,메이슨 테임즈,매들린 맥그로",20212709,3,4,9,86289,17953,1514,182.5946191051995,67.203743315508,83.44881889763779,B,10038217
179.0,스마일,2022-10-06,1124306658.0,0.0,1124306658.0,105651.0,105651.0,455.0,7659.0,미국,미국,,롯데컬처웍스(주)롯데엔터테인먼트,청소년관람불가,"미스터리,공포(호러)",파커 핀,"소지 베이컨,제시 어셔,카일 갈너,케이틀린 스테이시,칼 펜,롭 모건",20225729,5,11,10,68559,20523,12405,168.44963144963145,142.52083333333334,150.49393414211437,A,20383679
182.0,추락의 해부,2024-01-31,1015017749.0,0.0,1015017749.0,103251.0,103251.0,236.0,6116.0,프랑스,프랑스,,(주)스튜디오디에이치엘,15세이상관람가,"드라마,스릴러",쥐스틴 트리에,"산드라 휠러,스완 아를로,밀로 마차도 그라너",20234730,5,6,9,38111,21778,14025,166.5274656679151,194.1987261146497,128.50130890052355,D,10061160
183.0,뉴 노멀,2023-11-08,987958873.0,0.0,987958873.0,103037.0,103037.0,546.0,10934.0,한국,한국,언파스튜디오,(주)바이포엠스튜디오,15세이상관람가,"스릴러,드라마,코미디",정범식,"최지우,이유미,최민호,표지훈,하다인,정동원,이문식,이주실,이동규,황승언,김미화,이주우,류제윤,이현지",20225894,3,4,14,74944,24967,2515,148.4459535936616,90.60082944530843,54.84423676012462,D,10061758
184.0,비키퍼,2024-04-03,962290905.0,0.0,962290905.0,102969.0,102969.0,713.0,13022.0,미국,미국,,(주)바른손이앤에이,청소년관람불가,"액션,스릴러",데이비드 에이어,"제이슨 스타뎀,조쉬 허처슨,제레미 아이언스",20247780,3,7,13,83636,16347,2762,130.4773790951638,63.43070953436807,32.60370994940978,D,10011476
185.0,엘비스,2022-07-13,1098745318.0,0.0,1098745318.0,101522.0,101522.0,665.0,10094.0,미국,미국,,워너브러더스 코리아(주),15세이상관람가,드라마,바즈 루어만,"오스틴 버틀러,톰 행크스,올리비아 데종",20225175,5,5,10,69019,11289,6607,113.25199249882796,247.72100313479623,280.29696969696965,A,10028342
189.0,화사한 그녀,2023-10-11,888872900.0,0.0,888872900.0,96146.0,96146.0,414.0,12805.0,한국,한국,"(주)신영이엔씨,(주)제이앤씨미디어그룹","(주)제이앤씨미디어그룹,(주)스튜디오 산타클로스엔터테인먼트",12세이상관람가,코미디,이승준,"엄정화,송새벽,방민아,손병호,김재화,박호산,김성식,박진우,정영주,정인기,조한준,김형우,윤현식,김재용,박영웅,배준수,정윤서,김준범,김성환,서명찬,유정호,정진우,박수현,하성광,권재원,강채빈,하윤서,나현정,김태양,이동민,소계원,최문경,김시윤,윤옥길,나수윤,화영진,채길병,박성웅,박수영,박형준",20212667,3,5,11,68122,19596,7150,177.86422976501305,74.67174741426238,72.01438848920864,D,20128609
190.0,방탄소년단: 옛 투 컴 인 시네마,2023-02-01,2035659000.0,0.001,2035659000.0,92539.0,92539.0,120.0,6188.0,한국,한국,씨제이포디플렉스 주식회사,"씨제이포디플렉스 주식회사,씨제이 씨지브이(CJ CGV)(주)",전체관람가,공연,오윤동,"김남준,김석진,민윤기,정호석,박지민,김태형,전정국",20239691,2,10,19,65773,23717,3049,562.8496332518337,312.0657894736842,119.23463687150836,A,20203375
199.0,파벨만스,2023-03-22,819973157.0,0.0,819973157.0,81467.0,81467.0,450.0,8892.0,미국,미국,,(주)씨제이이엔엠,12세이상관람가,드라마,스티븐 스필버그,"미쉘 윌리엄스,폴 다노,세스 로건,가브리엘 라벨",20230767,6,4,8,42548,18674,9252,102.63128876636804,89.59424263193968,77.84134615384615,A,10039450
201.0,엑소시스트: 믿는 자,2023-10-18,828698635.0,0.0,828698635.0,80219.0,80219.0,630.0,10753.0,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,공포(호러),데이빗 고든 그린,"엘렌 버스틴,레슬리 오덤 주니어,앤 도드",20234853,3,9,16,67742,11961,499,119.83674500884509,59.004228329809735,34.93,B,10011631
202.0,챌린저스,2024-04-24,787794387.0,0.0,787794387.0,79821.0,79821.0,458.0,8309.0,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",루카 구아다니노,"젠데이아 콜먼,마이크 파이스트,조쉬 오코너",20249318,4,4,7,35455,19397,12842,80.65810854728632,158.99180327868854,101.80520951302378,A,10018860
205.0,샤잠! 신들의 분노,2023-03-15,830461274.0,0.0,830461274.0,78743.0,78743.0,799.0,14012.0,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처",데이비드 F. 샌드버그,"제커리 리바이,애셔 앤젤,아담 브로디,잭 딜런 그레이저,그레이스 펄튼,로즈 버틀러,이안 첸,매건 굿,페이스 허만,D.J. 코드로나,조반 아만드,헬렌 미렌,루시 리우,레이첼 지글러,디몬 하운수",20230081,3,4,13,68861,9116,627,102.03789161727347,40.72239948947032,43.02941176470589,A,20235586
211.0,보 이즈 어프레이드,2023-07-05,685318130.0,0.0,685318130.0,68762.0,68762.0,312.0,4589.0,미국,미국,,(주)스튜디오디에이치엘,청소년관람불가,"어드벤처,공포(호러)",아리 에스터,호아킨 피닉스,20231889,7,8,9,42755,14155,6063,140.4434537775692,163.77685950413223,139.15081967213115,D,10021926
216.0,쏘우 X,2023-12-13,680008885.0,0.0,680008885.0,65188.0,65188.0,571.0,7172.0,미국,미국,,"(주)올스타엔터테인먼트,(주)플레이그램",청소년관람불가,"공포(호러),스릴러",케빈 그루터트,"토빈 벨,쇼니 스미스",20235698,6,7,27,60005,1983,1908,114.98357514371747,210.3181818181818,150.06741573033707,C,10075411
219.0,익스펜더블 4,2023-10-18,606052589.0,0.0,606052589.0,63379.0,63379.0,634.0,10979.0,미국,미국,,"(주)올스타엔터테인먼트,(주)플레이그램",청소년관람불가,액션,스캇 워프,"제이슨 스타뎀,실베스터 스탤론,메간 폭스,50 센트,토니 자,돌프 룬드그렌,이코 우웨이스,랜디 커투어,앤디 가르시아",20234213,2,7,15,57231,5229,305,96.79077071756464,35.43368828654404,31.397058823529413,C,20126696
220.0,본즈 앤 올,2022-11-30,659874147.0,0.0,659874147.0,62773.0,62773.0,356.0,6450.0,미국,미국,,워너브러더스 코리아(주),청소년관람불가,"공포(호러),멜로/로맨스",루카 구아다니노,"테일러 러셀,티모시 샬라메,마크 라이런스,클로에 세비니",20228045,8,11,15,36734,12214,4107,111.94514584240312,85.498,160.60893854748602,A,10018860
222.0,신체모음.zip,2023-08-30,576492200.0,0.0,576492200.0,62287.0,62287.0,269.0,7490.0,한국,한국,"(주)싸이더스,주식회사 헤이데이프로덕션,무비파킹 주식회사","(주)스튜디오디에이치엘,(주)싸이더스",15세이상관람가,공포(호러),"최원경,전병덕,이광진,지삼,김장미,서형우","김민석,김채은,한상혁,강준규,김아현,조우리,정준원,이진희,구본진,리우림,구선민,이교형,김희상,권아름,김윤정,이주은,우유민,이유진,김금원,김현정,도연진,백현주,소희정,조지승,최형태,임성재,김현정",20233075,8,8,10,39715,13940,7811,164.2085056113408,80.91210613598673,64.70650887573964,B,20160047
223.0,시맨틱 에러: 더 무비,2022-08-31,692504700.0,0.0,692504700.0,62204.0,62204.0,57.0,1311.0,한국,한국,주식회사 왓챠,주식회사 왓챠,12세이상관람가,멜로/로맨스,김수정,"박서함,박재찬,송지오,김노진,김원기,최수견,차재훈,김건희,김진성,정준교,허이진,박준환,이진성,경수빈,신민선,한태희,기현우,손범서,한태경,우주명,이혜민,문해민,김정민,석유진,이정혁,조성진,정주원,송명호",20225892,7,11,11,31297,9212,8596,625.94,295.79816513761466,481.376,C,20384308
226.0,수라,2023-06-21,520744124.0,0.0,520744124.0,61573.0,61573.0,136.0,2351.0,한국,한국,"스튜디오두마,미디어나무(주)","스튜디오두마,미디어나무(주),스튜디오 에이드",전체관람가,다큐멘터리,황윤,황윤,20227654,6,8,13,21721,5046,3498,202.19015957446803,121.38144329896907,164.33557046979865,D,20380214
229.0,티켓 투 파라다이스,2022-10-12,574492108.0,0.0,574492108.0,60171.0,60171.0,581.0,9663.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"멜로/로맨스,코미디",올 파커,"줄리아 로버츠,조지 클루니,케이틀린 디버",20227338,6,8,11,49340,8120,1406,92.74436090225564,54.86486486486486,111.8409090909091,B,10051071
231.0,슬픔의 삼각형,2023-05-17,569632421.0,0.0,569632421.0,58509.0,58509.0,294.0,5309.0,미국,미국,,"그린나래미디어(주),(주)플레이그램,메가박스중앙(주)",15세이상관람가,"코미디,드라마",루벤 외스틀룬드,"우디 해럴슨,해리스 딕킨슨",20231029,5,9,12,29405,12320,6693,109.31226765799256,111.13402061855668,139.4375,A,10018399
234.0,더 웨일,2023-03-01,556416366.0,0.0,556416366.0,56591.0,56591.0,203.0,4807.0,미국,미국,,(주)스튜디오디에이치엘,15세이상관람가,드라마,대런 아로노프스키,브렌든 프레이저,20230523,14,10,12,26580,8997,9468,138.54058078927773,83.08575197889182,93.74257425742574,D,20112222
235.0,애스터로이드 시티,2023-06-28,557843047.0,0.0,557843047.0,56455.0,56455.0,269.0,4054.0,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,웨스 앤더슨,"제이슨 슈왈츠먼,스칼렛 요한슨,톰 행크스,제프리 라이트,틸다 스윈튼,브라이언 크랜스톤,에드워드 노튼,애드리언 브로디,리브 슈라이버,홉 데이비스",20231781,8,7,12,34076,10246,3980,133.48181309457192,118.74503311258276,161.04046242774567,B,10052685
236.0,바람 따라 만나리 : 김호중의 계절,2023-10-18,1259368000.0,0.0,1259368000.0,56056.0,56056.0,78.0,2768.0,한국,한국,씨제이포디플렉스 주식회사,"씨제이포디플렉스 주식회사,CGV ICECON",전체관람가,"공연,다큐멘터리",오윤동,김호중,20234663,6,10,19,29688,10703,9023,390.6315789473685,195.10677083333337,246.72265625,A,20203375
238.0,류이치 사카모토: 오퍼스,2023-12-27,527180447.0,0.0,527180447.0,55380.0,55380.0,251.0,4531.0,일본,일본,,"(주)엣나인필름,메가박스중앙(주)",전체관람가,"공연,다큐멘터리",소라 네오,사카모토 류이치,20236080,6,11,11,36084,8990,3902,159.3615141955836,70.39149888143176,67.94527363184079,A,20392682
244.0,사운드 오브 프리덤,2024-02-21,578652700.0,0.0,578652700.0,53312.0,53312.0,248.0,4797.0,미국,미국,,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,범죄,알레한드로 고메즈 몬테베르드,제임스 카비젤,20247219,6,7,6,35925,10775,5040,161.82432432432432,107.75,75.54603854389723,A,20113511
