Rank,Movie_Title,Release_Date,Box_Office,Box_Office_Share,Cumulative_Box_Office,Audience,Cumulative_Audience,Screens,Showings,Main_Nationality,Nationality,Production_Company,Distributor,Rating,Genre,Director,Actors
281,터닝메카드W: 반다인의 비밀 특별판,2018-02-08 00:00:00,164797700,0.0,164797700,21947,21947,168,1728,한국,한국,㈜희원엔터테인먼트,"(주)제이앤씨미디어그룹,(주)버킷스튜디오",전체관람가,애니메이션,홍헌표,"소연,윤미나,이현진,이재현,이지현,이현진,신용우,정재헌,정혜원,조현정,김율"
282,원더 휠,2018-01-25 00:00:00,173610195,0.0,173610195,21884,21884,140,1876,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,드라마,우디 앨런,"케이트 윈슬렛,주노 템플,저스틴 팀버레이크,제임스 벨루시"
283,프란츠,2017-07-20 00:00:00,151429300,0.0,151429300,20820,20983,47,1120,프랑스,프랑스,,찬란,12세이상관람가,"멜로/로맨스,드라마",프랑수아 오종,"피에르 니네이,폴라 비어"
284,겨울왕국의 무민,2018-02-08 00:00:00,113227500,0.0,113227500,20308,24658,135,1278,핀란드,"핀란드,폴란드",,(주)팝엔터테인먼트,전체관람가,"애니메이션,가족","야쿱 론스키,이라 카르페란","빌 스카스가드,알리시아 비칸데르,스텔란 스카스가드"
285,나는 부정한다,2017-04-26 00:00:00,163862600,0.0,254287125,20255,31673,93,1220,영국,"영국,미국",,(주)티캐스트,12세이상관람가,드라마,믹 잭슨,"레이첼 와이즈,톰 윌킨슨,티모시 스폴,앤드류 스캇,마크 게티스,해리엇 월터,알렉스 제닝스,맥시밀리언 비포트,토드 보이스"
286,빌리 진 킹: 세기의 대결,2017-11-16 00:00:00,159850000,0.0,159850000,20138,20138,135,1891,미국,"미국,영국",,이십세기폭스코리아(주),15세이상관람가,코미디,"발레리 페리스,조나단 데이턴","엠마 스톤,스티브 카렐"
287,마징가 Z: 인피니티,2018-05-17 00:00:00,161648500,0.0,161648500,19948,22407,332,2114,일본,일본,,(주)이수C&E,12세이상관람가,"애니메이션,SF,액션",시미즈 준지,"모리쿠보 쇼타로,카야노 아이,김영선,홍시호,이지현,정미숙,소연,김혜성,권혁수,문관일,강구한,이창민,김은연,최낙윤,서반석,박성영,곽윤상,이승행,정의한"
288,아이 앰 히스 레저,2017-10-19 00:00:00,159435439,0.0,159435439,19917,19917,139,2408,캐나다,캐나다,,오드,12세이상관람가,다큐멘터리,"아드리안 부이텐후이스,데릭 머레이","히스 레저,나오미 왓츠"
289,원더풀 라이프,2001-12-09 00:00:00,164407100,0.0,172430100,19852,20965,51,1402,일본,일본,,"(주)영화사 안다미로,(주)라이크콘텐츠,㈜영화사 백두대간",전체관람가,드라마,고레에다 히로카즈,"아베 사다오,아라타,하라 히사코"
290,B급 며느리,2018-01-17 00:00:00,153001600,0.0,153001600,19636,20085,60,1910,한국,한국,영화연구소,"(주)에스와이코마드,글뫼 주식회사",12세이상관람가,다큐멘터리,선호빈,"김진영,조경숙,이현수,김진철,김청승,김현신,박봉남,김강수"
291,러브 액츄얼리,2003-12-05 00:00:00,167494800,0.0,2144629708,19564,307303,97,817,미국,"미국,영국",,"(주)제이앤씨미디어그룹,와이드 릴리즈(주),UIP코리아,(유)조이앤시네마","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스,"휴 그랜트,콜린 퍼스,알란 릭맨,엠마 톰슨,리암 니슨,로라 린니,키이라 나이틀리,마틴 맥커천,빌 나이히"
292,부니베어: 나무 도둑의 습격,2017-09-14 00:00:00,129228400,0.0,129228400,19267,19267,245,1559,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,정량,"박상훈,홍진욱,윤세웅,임채헌"
293,무문관,2018-04-19 00:00:00,149153800,0.0,149153800,19165,21808,43,946,한국,한국,TBC,영화사 마농(주),전체관람가,다큐멘터리,박대원,"김명수,김정숙"
294,그 후,2017-07-06 00:00:00,142378508,0.0,142378508,18655,18667,168,2453,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"권해효,김민희,김새벽,강태우,박예주"
295,나라타주,2018-03-08 00:00:00,156608600,0.0,156608600,18326,18326,146,1991,일본,일본,,(주)팝엔터테인먼트,15세이상관람가,"멜로/로맨스,드라마",유키사다 이사오,"마츠모토 준,아리무라 카스미,사카구치 켄타로"
296,은혼,2017-12-07 00:00:00,148853500,0.0,148853500,18323,18342,137,2136,일본,일본,,(주)라이크콘텐츠,12세이상관람가,"액션,어드벤처,코미디",후쿠다 유이치,"오구리 슌,스다 마사키,나가사와 마사미"
297,신서유기 : 몽키킹의 부활,2017-11-02 00:00:00,129357400,0.0,129357400,18247,18247,212,1139,중국,중국,,예지림엔터테인먼트,전체관람가,"액션,어드벤처,애니메이션",텐 샤오펑,
298,인카네이트,2017-05-25 00:00:00,142090200,0.0,142090200,18028,18028,229,2095,미국,미국,,판씨네마(주),15세이상관람가,스릴러,브래드 페이튼,"아론 에크하트,데이비드 매주즈"
299,오즈의 마법사 2,2017-05-03 00:00:00,138541700,0.0,143173700,17956,18535,142,905,멕시코,멕시코,,㈜코리아스크린,전체관람가,"애니메이션,판타지,어드벤처",알버토 마르,
300,배드 지니어스,2017-11-02 00:00:00,141276336,0.0,141276336,17941,17941,200,1983,태국,태국,,(주)팝엔터테인먼트,15세이상관람가,스릴러,나타우트 푼프리야,"옥밥,논,옴,제임스"
301,판타스틱 부니베어,2018-03-15 00:00:00,123823400,0.0,123823400,17746,17746,302,1505,중국,중국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",정량,"조연우,신정훈,박상우,오은수,송영인,방지원"
302,"괜찮아요, 미스터 브래드",2017-09-21 00:00:00,135186900,0.0,135186900,17730,17747,135,1855,미국,미국,,"(주)영화사 진진,(주)누리픽쳐스",12세이상관람가,드라마,마이크 화이트,"벤 스틸러,루크 윌슨,마이클 쉰"
303,아빠는 딸,2017-04-12 00:00:00,122086900,0.0,5054757395,17653,387,300,1145,한국,한국,영화사김치(주),플러스엠 엔터테인먼트,12세이상관람가,코미디,김형협,"윤제문,정소민,이일화,신구,이미도,강기영,박혁권,허가윤,민도희,박희진,정유동,윤진영,이유진,이정수"
304,주문은 토끼입니까?? ~디어 마이 시스터~,2018-01-18 00:00:00,129053000,0.0,129053000,17541,17602,84,1244,일본,일본,,(주)애니플러스,전체관람가,"애니메이션,드라마",하시모토 히로유키,"사쿠라 아야네,미나세 이노리,타네다 리사,사토 사토미,우치다 마아야,토쿠이 소라,무라카와 리에,하야미 사오리,카야노 아이"
305,8 마일,2003-02-21 00:00:00,146409500,0.0,159487500,17309,19296,69,1334,미국,미국,,"유니버설픽쳐스인터내셔널 코리아(유),유아이피-씨아이씨영화및비디오배급(유)","18세관람가,15세이상관람가",드라마,커티스 핸슨,"에미넴,킴 베이싱어,브리트니 머피,안소니 마키"
306,아인,2018-02-28 00:00:00,135549900,0.0,135549900,17287,17287,160,1684,일본,일본,,판씨네마(주),15세이상관람가,"SF,액션",모토히로 카츠유키,"사토 타케루,아야노 고,하마베 미나미"
307,길,2017-05-11 00:00:00,75818600,0.0,77274600,17224,17588,72,681,한국,한국,(주)블루블랙,(주)더블앤조이픽쳐스,12세이상관람가,드라마,정인봉,"김혜자,송재호,허진,온주완,최인희,이민아,이재영,조윤서"
308,여배우는 오늘도,2017-09-14 00:00:00,139182300,0.0,139182300,16929,17006,46,1270,한국,한국,(주)영화사 연두,(주)메타플레이,15세이상관람가,"드라마,코미디",문소리,"문소리,성병숙,윤상화,전여빈,이승훈,이정은,이정현,김래원,오민애,이승연"
309,샤인 리마스터링,1997-01-25 00:00:00,127776200,0.0,127776200,16926,16926,63,1137,호주,호주,오스트렐리안필름파이낸스코퍼레이션,"(주)비싸이드 픽쳐스,필립 스튜디오,(주)라이크콘텐츠,(주)팝엔터테인먼트","15세이상관람가,중학생이상관람가",드라마,스콧 힉스,"제프리 러쉬,아민 뮬러 스탈,노아 테일러,린 레드그레이브"
310,내 이야기!!,2018-04-12 00:00:00,143044000,0.0,143044000,16654,16655,143,2241,일본,일본,,(주)영화사오원,12세이상관람가,"멜로/로맨스,코미디",카와이 하야토,"스즈키 료헤이,나가노 메이,사카구치 켄타로"
311,다이노 헌터: 티렉스VS파키리노 대격돌,2018-05-17 00:00:00,133726900,0.0,133726900,16604,20979,168,1023,영국,영국,,(주)박수엔터테인먼트,전체관람가,애니메이션,"닐 나이팅게일,베리 쿡,앤드류 코헨",
312,아기곰 보보 구출 대작전,2018-04-25 00:00:00,117330900,0.0,117330900,16418,16418,207,1235,노르웨이,노르웨이,,와이드 릴리즈(주),전체관람가,애니메이션,라스무스 A. 실버르센,
313,임을 위한 행진곡,2018-05-16 00:00:00,129256700,0.0,129256700,16364,18039,160,1453,한국,한국,"주식회사 무당벌레필름,주식회사 에스케이엠엔터테인먼트,(주)알앤오엔터테인먼트",(주)알앤오엔터테인먼트,15세이상관람가,드라마,박기복,"김꽃비,김부선,전수현,김채희,이한위,김효명,한다영,이재구,설지윤,구재갑,김경모,김경모,김기환,김대현,김동현,김민기,김민영,김민중,김영훈,김은주,김재석,김종협,김태진,김태진,김한울,박도형,박영진,박정우,박정원,안진희,유우람,이승연,이주연,이하나,정성희,정재훈,조은아,지대한,홍지연,소윤호,김채원"
314,빅 배드 폭스,2017-11-30 00:00:00,120614100,0.0,120614100,16340,16340,219,1125,프랑스,프랑스,,(주)스마일이엔티,전체관람가,애니메이션,벤자민 레너,
315,아기돼지 3형제와 쿵푸랜드,2018-02-01 00:00:00,106685100,0.0,106685100,16268,16268,154,921,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처",유위,"윤아영,이소은,최정현,이규창"
316,스파이 게임,2017-09-14 00:00:00,122840172,0.0,122840172,15986,15986,203,2564,영국,영국,,플러스엠 엔터테인먼트,15세이상관람가,"액션,스릴러",마이클 앱티드,"누미 라파스,올랜도 블룸,토니 콜렛,존 말코비치,마이클 더글라스"
317,하이큐!! 승자와 패자,2016-12-28 00:00:00,116915000,0.0,381314000,15778,53107,78,1061,일본,일본,,"(주)이수C&E,(주)팝엔터테인먼트",12세이상관람가,애니메이션,미츠나카 스스무,
318,호비와 무지개 오아시스 대모험,2017-09-07 00:00:00,108724000,0.0,108724000,15629,15629,103,1341,일본,일본,,(주)머스트씨무비릴리징컴퍼니,전체관람가,애니메이션,히라바야시 이사무,
319,킹 오브 프리즘 (바이 프리티 리듬),2016-08-11 00:00:00,130012500,0.0,989784000,15508,119360,50,813,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,드라마,판타지",히시다 마사카즈,우치다 유우마
320,버킷 리스트:죽기전에 꼭 하고싶은것들,2008-04-09 00:00:00,107527500,0.0,1965849000,15493,295214,60,1381,미국,미국,,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",12세이상관람가,"코미디,드라마,어드벤처",롭 라이너,"잭 니콜슨,모건 프리먼"
321,토이 가디언즈,2018-03-15 00:00:00,114322000,0.0,114322000,14857,14857,136,1017,중국,"중국,프랑스",,(주)팝엔터테인먼트,전체관람가,애니메이션,"신우,황연","박소라,장경희"
322,"귀향, 끝나지 않은 이야기",2017-09-14 00:00:00,105487200,0.0,105487200,14490,14495,207,2356,한국,한국,주식회사 제이오엔터테인먼트코리아,커넥트픽쳐스(주),15세이상관람가,"드라마,다큐멘터리",조정래,"박지희,강하나,서미지,홍세나,김시은,남상지,최리,정무성,류신,임성철,이승현,오지혜,정인기,김민수,박주현,박진경,안재성,장현익,정부경,정세연,정승현,윤혜영,이경훈,이수현,이승현,이여원,이옥선,이용수,이유진,함현상,이재혁,이지수,이지은,이지은,이채현,김은나,김은나"
323,해피 어게인,2018-03-28 00:00:00,106162900,0.0,106162900,14454,14480,98,1454,미국,미국,,(주)엣나인필름,15세이상관람가,드라마,커트 보엘커,"J.K. 시몬스,줄리 델피,조쉬 위긴스,오데야 러쉬"
324,월터의 상상은 현실이 된다,2013-12-31 00:00:00,116913700,0.0,6994176499,14327,955953,81,1165,미국,미국,,"글뫼 주식회사,이십세기폭스코리아(주)",12세이상관람가,"어드벤처,코미디,드라마",벤 스틸러,"벤 스틸러,크리스틴 위그,숀 펜,셜리 맥클레인"
325,오직 사랑뿐,2018-02-08 00:00:00,111948718,0.0,111948718,14299,14340,105,1371,영국,영국,,(주)팝엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",엠마 아산테,"로자먼드 파이크,데이빗 오예로워,잭 데이븐포트"
326,돌아온다,2017-12-07 00:00:00,89990300,0.0,89990300,14036,14037,58,1008,한국,한국,(주)꿈길제작소,(주)더블앤조이픽쳐스,12세이상관람가,드라마,허철,"김유석,손수현,리우진,박병은,허상진"
327,"나의 사랑, 그리스",2017-04-20 00:00:00,115894100,0.0,241875000,14030,30241,25,501,그리스,그리스,,(주)팝엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",크리스토퍼 파파칼리아티스,"J.K. 시몬스,크리스토퍼 파파칼리아티스,안드레아 오스바트"
328,"아이, 토냐",2018-03-08 00:00:00,114741400,0.0,114741400,14002,14002,186,1866,미국,미국,,"(주)영화사 진진,(주)누리픽쳐스",청소년관람불가,드라마,크레이그 질레스피,"마고 로비,세바스찬 스탠,앨리슨 제니,보자나 노바코빅"
329,용순,2017-06-08 00:00:00,97981200,0.0,97981200,13352,13411,126,2561,한국,한국,(주)아토,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,신준,"이수경,최덕문,박근록,김동영,장햇살,최여진,김한나,박운아,박지연,유리,최은화,이수정,이예진,이나라,김영재,김응수,박지연,김자영,한사명,나애진,윤혜인,조민재"
330,토마스와 친구들: 그레이트 레이스,2017-11-30 00:00:00,98705400,0.0,98705400,13314,13314,249,1391,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,데이비드 스토튼,
331,소나기,2017-08-31 00:00:00,79920808,0.0,79920808,12644,14387,151,1384,한국,한국,"(주)연필로명상하기,한국교육방송공사 EBS",(주)리틀빅픽쳐스,전체관람가,애니메이션,안재훈,"노강민,신은수,최상현,최윤재,이상욱,이현우"
332,시인의 사랑,2017-09-14 00:00:00,97464900,0.0,97464900,12547,12556,119,2337,한국,한국,"(주)영화사진,(주)미인픽쳐스",CGV아트하우스,15세이상관람가,드라마,김양희,"양익준,전혜진,정가람,이은주,허건우,이지은,이한나,백지원,홍연이,강지혜"
333,스코어: 영화음악의 모든 것,2017-10-19 00:00:00,95563500,0.0,95563500,12032,13523,34,675,미국,미국,,(주)라이크콘텐츠,전체관람가,다큐멘터리,맷 슈레이더,
334,내 친구 정일우,2017-10-26 00:00:00,76225100,0.0,76225100,11969,12245,80,1486,한국,한국,푸른영상,(주)시네마달,전체관람가,다큐멘터리,김동원,"박문수,박준,이재희,김동원"
335,주키퍼스 와이프,2017-10-12 00:00:00,90748446,0.0,90748446,11888,11888,100,1707,미국,"미국,영국",,(주)영화사 빅,12세이상관람가,"드라마,전쟁",니키 카로,"제시카 차스테인,다니엘 브륄,요한 헬덴베르그"
336,매디슨 카운티의 다리,1995-09-23 00:00:00,73970022,0.0,75744022,11736,12337,59,947,미국,미국,"엠블린엔터테인먼트,말파소 프로덕션즈,워너 브러더스 픽쳐스",(주)영화사오원,"연소자관람불가,15세이상관람가",멜로/로맨스,클린트 이스트우드,"메릴 스트립,클린트 이스트우드,애니 콜리,빅터 슬레작"
337,"러브, 어게인",2017-11-16 00:00:00,89873800,0.0,89873800,11628,11628,177,1494,미국,미국,,(주)이수C&E,12세이상관람가,"드라마,코미디,멜로/로맨스",핼리 메이어스-샤이어,"리즈 위더스푼,마이클 쉰,피코 알렉산더,냇 울프,존 루드니츠키,캔디스 버겐"
338,두 개의 사랑,2017-12-28 00:00:00,91602400,0.0,91602400,11606,11684,49,695,프랑스,프랑스,,(주)팝엔터테인먼트,청소년관람불가,스릴러,프랑수아 오종,"마린 백트,제레미 레니에"
339,공동정범,2018-01-25 00:00:00,84081300,0.0,85282300,11493,11899,73,1157,한국,한국,연분홍치마,"(주)엣나인필름,(주)시네마달",15세이상관람가,다큐멘터리,"김일란,이혁상","이충연,김주환,김창수,천주석,지석준,김재호,이충연,김형태,김성환,김영근"
340,키즈모노가타리 III : 냉혈편,2017-05-18 00:00:00,88623000,0.0,88623000,11302,11302,81,1055,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,"애니메이션,드라마,액션,판타지",신보 아키유키,"카미야 히로시,사카모토 마아야,호리에 유이,사쿠라이 타카히로"
341,우리는 같은 꿈을 꾼다,2017-11-30 00:00:00,87715100,0.0,87715100,11275,11315,37,729,헝가리,헝가리,,찬란,청소년관람불가,드라마,일디코 엔예디,"게자 모르산이,알렉상드라 보르벨리"
342,더 미드와이프,2018-03-22 00:00:00,84973500,0.0,84973500,11116,11156,90,1080,프랑스,프랑스,,"(주)더블앤조이픽쳐스,(주)브리즈픽처스",15세이상관람가,"드라마,코미디",마르탱 프로보스트,"까뜨린느 프로,까뜨린느 드뇌브"
343,진주 귀걸이를 한 소녀,2004-09-03 00:00:00,86863600,0.0,419445100,11115,60755,33,787,영국,영국,아처엔터테인먼트,"(주)영화사 진진,필름뱅크(주)","15세관람가,15세이상관람가","드라마,멜로/로맨스",피터 웨버,"스칼렛 요한슨,콜린 퍼스,톰 윌킨슨,킬리언 머피"
344,멀홀랜드 드라이브,2001-11-30 00:00:00,90923382,0.0,102176882,11044,12785,39,510,미국,미국,,(주)영화사 안다미로,18세관람가,"드라마,미스터리",데이빗 린치,"로라 해링,나오미 왓츠"
345,내가 죽기 전에,2017-12-21 00:00:00,38207000,0.0,38207000,11038,11038,4,37,미국,미국,,제인앤유,15세이상관람가,"공포(호러),스릴러","제이슨 프리먼,토드 E. 프리먼",로버트 맥키헨
346,악마는 프라다를 입는다,2006-10-25 00:00:00,88731800,0.0,8377549400,10939,1378126,73,942,미국,미국,,"(주)퍼스트런,글뫼 주식회사,이십세기폭스코리아(주)",12세관람가,드라마,데이빗 프랭클,"메릴 스트립,앤 해서웨이"
347,마리안느와 마가렛,2017-04-20 00:00:00,71735100,0.0,203120400,10858,29233,29,448,한국,한국,(주)기린제작사,(주)팝엔터테인먼트,전체관람가,다큐멘터리,윤세영,"마리안느 스퇴거,마가렛 피사렉,박정환"
348,이웃집 스타,2017-09-21 00:00:00,78213300,0.0,78213300,10854,10854,256,2367,한국,한국,(주)컬처캡코리아,(주)스톰픽쳐스코리아,12세이상관람가,코미디,김성욱,"한채영,진지희,임슬옹,신상열,이현학,안지환,정인기"
349,레더페이스,2018-01-25 00:00:00,32177900,0.0,32177900,10744,10744,37,250,캐나다,캐나다,,(주)드림팩트엔터테인먼트,청소년관람불가,"공포(호러),스릴러","알렉상드르 뷔스티요,줄리엔 모리","스티븐 도프,릴리 테일러"
350,영웅본색4,2018-03-22 00:00:00,73375200,0.0,73375200,10659,10659,110,1401,중국,중국,,(주)키다리이엔티,15세이상관람가,"액션,스릴러",딩성,"왕대륙,왕카이"
351,직지코드,2017-06-28 00:00:00,71169700,0.0,71169700,10639,10639,39,862,한국,한국,(주)아우라픽처스,(주)엣나인필름,전체관람가,다큐멘터리,"우광훈,데이빗 레드먼","김민웅,데이빗 레드먼,명사랑 아네스,성염"
352,아키라,2017-08-31 00:00:00,86224200,0.0,86224200,10574,10574,71,1107,일본,일본,,"(주)에스에이엠지엔터테인먼트,(주)에이원엔터테인먼트",15세이상관람가,"애니메이션,SF",오토모 가츠히로,
353,프리 스테이트,2018-02-07 00:00:00,21110000,0.0,21110000,10541,10541,5,156,미국,미국,,(주)드림팩트엔터테인먼트,15세이상관람가,"액션,전쟁,드라마",게리 로스,"매튜 매커너히,케리 러셀,구구 바샤-로"
354,어 퍼펙트 데이,2017-09-21 00:00:00,73150400,0.0,73150400,10488,10488,76,942,스페인,스페인,,(주)마노엔터테인먼트,15세이상관람가,드라마,페르난도 레온 데 아라노아,"베니치오 델 토로,팀 로빈스,올가 쿠릴렌코,멜라니 티에리"
355,세일즈맨,2017-05-11 00:00:00,79149300,0.0,84774800,10436,11236,55,842,이란,"이란,프랑스",,찬란,15세이상관람가,드라마,아쉬가르 파라디,"샤하브 호세이니,타라네 앨리두스티"
356,해피 버스데이,2017-09-28 00:00:00,82839300,0.0,85700800,10408,10765,81,1005,일본,일본,,(주)티캐스트,전체관람가,"드라마,멜로/로맨스",요시다 야스히로,"미야자키 아오이,하시모토 아이,유스케 산타마리아"
357,빅토리아 & 압둘,2017-10-25 00:00:00,73487278,0.0,73487278,10366,10366,144,1444,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,스티븐 프리어스,주디 덴치
358,피의 연대기,2018-01-18 00:00:00,80173200,0.0,80173200,10261,10975,38,1053,한국,한국,시소픽쳐스,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),12세이상관람가,다큐멘터리,김보람,"여경주,김보람,심이안,박현지,이슬기,이민지,이재명,김현아,정민주,김하원,김민주,김선형,김은지,김수진,김소희,오희정"
359,네루다,2017-05-25 00:00:00,79348200,0.0,79348200,10164,10201,37,579,칠레,"칠레,아르헨티나,프랑스",,(주)에스와이코마드,청소년관람불가,"스릴러,드라마",파블로 라라인,가엘 가르시아 베르날
360,정글북,2017-05-18 00:00:00,74842400,0.0,74842400,9891,9891,120,662,인도,인도,,(주)팝엔터테인먼트,전체관람가,애니메이션,타파스 차크라바르티,
361,올드마린보이,2017-11-02 00:00:00,69157800,0.0,69157800,9816,10820,58,818,한국,한국,영화사 님아 주식회사,CGV아트하우스,전체관람가,다큐멘터리,진모영,"박명호,김순희,박철준,박철훈"
362,5.18 힌츠페터 스토리,2018-05-17 00:00:00,68176400,0.0,68176400,9798,10715,119,1006,한국,한국,KBS,(주)드림팩트엔터테인먼트,12세이상관람가,다큐멘터리,장영주,"위르겐 힌츠페터,조성하,김승필,장영주"
363,히든 피겨스,2017-03-23 00:00:00,75054100,0.0,3580767033,9781,449518,38,280,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스"
364,바나나쏭의 기적,2018-03-08 00:00:00,68628200,0.0,68628200,9732,10631,53,595,한국,한국,바른미디어,"(주)영화사 그램,(재)CBS",전체관람가,다큐멘터리,"송우용,지혜원",김재창
365,말괄량이 마녀 로비와 숲 속 친구들,2017-11-09 00:00:00,69087500,0.0,69087500,9628,9628,153,811,스웨덴,스웨덴,,(주)팝엔터테인먼트,전체관람가,"애니메이션,가족",크리스티앙 릴테니우스,
366,악셀,2018-03-08 00:00:00,72824000,0.0,72824000,9556,9556,121,611,중국,중국,,(주)팝엔터테인먼트,전체관람가,"판타지,애니메이션",레오 리,
367,부니베어: 브램블의 신비한 모험,2017-05-18 00:00:00,63195500,0.0,63195500,9544,9544,170,847,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,정량,"박상훈,홍진욱,윤세웅,임채헌"
368,빅터 영 페레즈,2017-07-13 00:00:00,47391000,0.0,47391000,9407,9407,16,110,프랑스,"프랑스,이스라엘,불가리아",,(주)에이원엔터테인먼트,15세이상관람가,드라마,자크 와니쉐,"브라힘 애슬라움,스티브 스위사"
369,"지금, 만나러 갑니다",2005-03-25 00:00:00,79844400,0.0,1123583900,9363,176553,127,1468,일본,일본,도호쿠신샤,"(주)디스테이션,(주)엔케이컨텐츠,롯데쇼핑㈜롯데엔터테인먼트","12세이상관람가,12세관람가","드라마,멜로/로맨스,판타지",도이 노부히로,"다케우치 유코,나카무라 시도"
370,클레어의 카메라,2018-04-25 00:00:00,73461300,0.0,73461300,9177,9439,68,1381,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다,무브먼트",15세이상관람가,드라마,홍상수,"이자벨 위페르,김민희,장미희,정진영,강태우"
371,그 여자 작사 그 남자 작곡,2007-02-28 00:00:00,73775500,0.0,6833188000,9145,1073095,57,698,미국,미국,캐슬 락 엔터테인먼트,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",12세이상관람가,"멜로/로맨스,드라마",마크 로렌스,"휴 그랜트,드류 베리모어"
372,나의 엔젤,2017-10-12 00:00:00,68315000,0.0,68315000,9097,9097,91,1433,프랑스,프랑스,,CGV아트하우스,청소년관람불가,멜로/로맨스,해리 클레븐,"플뢰르 제프리어,엘리너 로웬손,마야 도리"
373,노트르담 드 파리,2017-11-01 00:00:00,115659500,0.0,115659500,9085,9085,36,843,한국,한국,(주)패뷸러스,(주)패뷸러스,전체관람가,"뮤지컬,공연",정성복,
374,새벽을 알리는 루의 노래,2018-01-31 00:00:00,74843600,0.0,74843600,9054,9086,99,1039,일본,일본,,(주)미디어캐슬,전체관람가,애니메이션,유아사 마사아키,"타니 카논,시모다 쇼타,에모토 아키라,사이토 소마"
375,극장판 프리! - 테이크 유어 마크 -,2018-04-12 00:00:00,72315500,0.0,72315500,8981,23048,66,819,일본,일본,,(주)디스테이션,전체관람가,애니메이션,카와나미 에이사쿠,"시마자키 노부나가,스즈키 타츠히사,요나가 츠바사,히라카와 다이스케,미야노 마모루,호소야 요시마사,미야타 코우키,스즈무라 켄이치"
376,박하사탕,2000-01-01 00:00:00,80240600,0.0,83863100,8958,9428,35,778,한국,한국,"(주)이스트필름,파인하우스필름(주)","CGV아트하우스,(주)신도필림","18세관람가,청소년관람불가",드라마,이창동,"설경구,문소리,김여진,이병철,공형진,이대연,최덕문,박길수,지대한,유승목,손영순,박성연,정민성,강선숙"
377,잇 컴스 앳 나잇,2017-10-19 00:00:00,72114418,0.0,72114418,8942,8942,225,1843,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"미스터리,스릴러",트레이 에드워드 슐츠,"조엘 에저튼,라일리 코프,크리스토퍼 애봇"
378,중독노래방,2017-06-15 00:00:00,69566300,0.0,69566300,8916,8916,175,1943,한국,한국,"영화사 아람(주),(주)레드힐엔터테인먼트",(주)리틀빅픽쳐스,청소년관람불가,"미스터리,판타지",김상찬,"이문식,배소은,김나미,방준호,동방우,정승길,박선우,신지용,이동진,이상욱,손성찬"
379,호랑이보다 무서운 겨울손님,2018-04-12 00:00:00,71554900,0.0,71554900,8904,8976,134,1593,한국,한국,영화사 벽돌,"그린나래미디어(주),무브먼트",15세이상관람가,"멜로/로맨스,드라마",이광국,"고현정,이진욱,서현우,류현경,고예본,김다영,김미리,김선주,김영선,김예은,김태헌,김태헌,김형식,남솔비,노선아,류제원,류제원,박소은,박시연,박시현,박시현,서수지,안보영,오도이,이건창,이상희,이석창,이재한,정은경,조민주,홍정호,황윤주,정승길,김대곤,오창경"
380,투 이즈 어 패밀리,2017-09-21 00:00:00,67847500,0.0,67847500,8779,8779,128,2019,프랑스,프랑스,,글뫼 주식회사,12세이상관람가,"코미디,드라마",위고 젤랭,"오마 사이,클레멘스 포시,안톤 베르트랑"
381,런던 프라이드,2017-04-27 00:00:00,66667000,0.0,100642200,8765,13148,34,584,영국,영국,,(주)영화사 진진,15세이상관람가,"코미디,드라마",매튜 워처스,"빌 나이,이멜다 스턴톤,도미닉 웨스트,패디 콘시딘,앤드류 스캇,조지 맥케이,조셉 길건"
382,고령가 소년 살인사건,2017-11-23 00:00:00,116213500,0.0,116213500,8747,9531,9,268,대만,대만,,(주)리틀빅픽쳐스,15세이상관람가,드라마,에드워드 양,"장첸,왕 주안,금연령,장 구주"
383,타임 투게더,2017-11-16 00:00:00,60702900,0.0,60702900,8733,8807,134,1153,캐나다,캐나다,,"(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온,(주)레인메이커필름",12세이상관람가,드라마,마크 윌리엄스,"제라드 버틀러,알리슨 브리,윌렘 데포"
