Unnamed: 0,1,2,3,4,5,6,7,slope
드림,72.19391,86.02286,83.02259,75.60018635864003,72.77279293482701,64.45402,43.62341,-0.11716710026829273
비공식작전,77.29542,85.47594,86.78021,75.60018635864003,68.07462196671342,57.31527,45.32605,-0.1472668312879357
1947 보스톤,57.17382,93.48269,100.0,62.22855086063731,51.62662829706469,66.92605,45.05098,-0.0895993957561126
댓글부대,87.15022,97.97418,84.68889,75.60018635864003,53.4450470028689,47.50997,37.46878,-0.16599261210990557
스파이더맨: 어크로스 더 유니버스,59.75454,78.88028,75.5355,75.60018635864003,72.03335438958304,57.33453,45.56239,-0.09558367206928788
데시벨,69.32062,85.01867,84.5526,75.60018635864003,78.2234491489563,57.93831,48.40441,-0.12020931272117526
정직한 후보2,68.15014,89.26798,82.46179,60.59710564534024,91.71449075599529,86.52284,45.65441,-0.04941121636138416
아쿠아맨과 로스트 킹덤,72.82577,71.25137,68.6598,51.50985977608575,91.71449075599529,82.03616,38.39031,-0.03930280008327517
인디아나 존스: 운명의 다이얼,59.61262,70.47987,81.1245,75.60018635864003,48.664552498769126,45.77576,39.57585,-0.12204150822609751
장화신은 고양이: 끝내주는 모험,57.32084,75.19608,75.5862,75.60018635864003,66.49615124072339,51.1985,46.10777,-0.10986410111093112
블랙 아담,75.10852,74.90179,80.25068,75.60018635864003,62.489635480899366,49.87431,42.96041,-0.1573182634113217
트랜스포머: 비스트의 서막,100.0,58.12365,64.96506,74.13142,61.805583582597336,61.786799724771534,50.08247,-0.1041616377537822
대외비,100.0,72.47257,68.9773,39.11767044357042,39.85472278581676,38.85317,31.13641,-0.15711814535611182
자백,53.24456,61.55303,77.34301,75.60018635864003,56.76766682186354,58.77551,51.2699,-0.04390725482819062
프레디의 피자가게,51.7644,77.23932,77.46131,75.60018635864003,67.31550696685512,55.96823,41.68977,-0.08277916809319133
리바운드,63.43455,68.68538,68.00585,75.60018635864003,75.82229963503194,56.89456,48.48945,-0.0791832266382626
더 마블스,100.0,86.58613,81.45758,64.69324598768844,53.206883327175326,48.66193,43.21898,-0.17261939985329647
귀공자,83.02956,93.68237,92.94656,75.60018635864003,82.96367403712328,68.98739,59.74005,-0.1359884482629825
유령,66.59034,79.27332,81.85842,46.430065882119095,90.363985343615,100.0,77.1313,0.05438938750078797
인어공주,100.0,94.17408,83.94388,55.36713722659554,63.86140521486366,67.54869,64.4574,-0.14400108190842667
플래시,89.73415,83.65403,85.95482,75.60018635864003,67.86138943942052,57.92813,46.25689,-0.16427061161281248
압꾸정,100.0,85.02663,72.02944,64.4338668812999,69.51300026459256,48.11898,45.16211,-0.15685544750654248
바비,99.37797,100.0,88.68441,57.678950105120855,64.53906427615222,79.74989,59.21646,-0.15622932676333703
극장판 포켓몬스터DP: 기라티나와 하늘의 꽃다발 쉐이미,95.62917,43.39532,51.3859,33.80259618457008,91.71449075599529,75.81515,28.21143,-0.05143038509067532
남은 인생 10년,49.04997,63.35992,71.38276,75.60018635864003,87.54136355268997,84.04308,50.75657,0.05812498194929238
괴물,53.46299,77.84475,82.30477,75.60018635864003,67.42706689879903,64.78126,67.23088,0.0003702303924562393
"귀멸의 칼날: 상현집결, 그리고 도공 마을로",44.79907,76.95346,75.60018635864003,40.39821527304632,36.63206,30.19066,31.2394,-0.13225770450522947
3일의 휴가,66.43193,88.23431,93.43096,75.60018635864003,70.30185912304836,69.20786,60.20426,-0.08584427033181107
더 문,93.42782,100.0,85.05821,59.67239715684551,56.57298123556731,65.84944,50.85961,-0.16315570462246218
고질라 X 콩: 뉴 엠파이어,61.03926,70.37274,75.89208,75.60018635864003,50.53785901848501,40.13513,34.23699,-0.14252781505514775
동감,96.13013,99.59426,85.66706,75.60018635864003,78.51952904463778,57.28442,45.50215,-0.16087053767794163
소년들,60.96625,66.36262,80.89498,75.60018635864003,67.65979581331793,55.27005,45.17936,-0.08277790160427816
늑대사냥,100.0,96.81323,81.57175,32.64387787833859,39.86289129734135,46.07625,34.69351,-0.1798024536391797
뽀로로 극장판 드래곤캐슬 대모험,72.22427,87.02508,65.64586485942904,91.71449075599529,84.80726,71.31593,59.95481,-0.0551747234358355
신비아파트 극장판 차원도깨비와 7개의 세계,45.30445,51.35604,67.98993,75.60018635864003,83.30856856480133,51.75215,43.98311,0.011031420328227539
타겟,57.32147,69.63174,76.53081,75.60018635864003,76.89109780327095,57.46465,50.03579,-0.06094955302752754
스위치,60.90752,73.0637,77.72465,75.60018635864003,56.28659223932984,50.34324,42.25912,-0.12368566822959622
놉,90.26416,89.09047,84.42109,75.60018635864003,65.49821777466852,53.96372,49.1596,-0.18462502546235698
서치 2,71.96896,71.66777,77.68174,75.60018635864003,70.50567903686105,58.82753,63.69852,-0.10923642321631337
리멤버,68.9181,92.4884,88.3256,75.60018635864003,52.41525797884445,53.40436,43.70444,-0.13889181873154585
트롤: 밴드 투게더,34.57225,49.65898,60.39883,52.87349028408789,91.71449075599529,76.46696,28.12496,0.03683768492359179
인시디어스: 빨간 문,79.88575,83.84921,86.25199,75.60018635864003,73.59347461172727,58.65965,48.96691,-0.14923065682446163
싱글 인 서울,73.96282,74.72081,75.17966,75.60018635864003,71.24115609956206,64.21024,55.57844,-0.14290316150930465
카운트,63.22757,74.47733,81.82189,75.60018635864003,68.40640431456946,56.95235,59.69376,-0.0848238959980628
뽀로로 극장판 슈퍼스타 대모험,45.76271,52.84946,67.74936,73.37991537143229,91.71449075599529,53.61424,37.09324,-0.0003358970291484274
에브리씽 에브리웨어 올 앳 원스,46.85096,55.20846,63.6762,64.53478166251347,91.71449075599529,77.84991,77.32995,0.1311582019481046
상견니,90.25868,100.0,92.6551,74.4863746093325,77.77907557411419,68.62547,64.84996,-0.15632094020161832
도그데이즈,47.63784,68.60938,77.37103,75.60018635864003,87.3501483560595,69.40894,42.79557,-0.0023635310674286875
더 넌 2,73.60846,100.0,89.5378,56.01905296182838,54.49734445043303,79.22268,55.83449,-0.10196972021308401
탄생,68.89489,69.72641,75.11816,75.60018635864003,62.54635670821936,50.34886,52.39202,-0.14261699685399273
소풍,43.78808,92.74447,90.57681,75.60018635864003,66.58551377461653,66.54033,42.55702,-0.05699543570111614
인투 더 월드,63.90112,72.29152,77.13254,75.60018635864003,71.86523692794492,48.17488,46.23918,-0.12310366447683149
버즈 라이트이어,66.19802,61.67994,73.52936,75.60018635864003,71.26485951576964,47.41772,37.00782,-0.10953270930791223
웅남이,82.90548,100.0,84.54976,54.50118634342657,61.43900774911784,63.01705,51.03584,-0.1405441772183705
거미집,71.27422,100.0,96.91288,53.992342565295054,41.81053290890715,55.97125,38.07203,-0.14000506042463115
극장판 스파이 패밀리 코드 : 화이트,52.2895,63.35026,70.73256,75.60018635864003,60.19014219256144,41.69173,35.71205,-0.09275209307136675
용감한 시민,67.02439,90.81134,91.57491,75.60018635864003,63.06046547162802,54.44698,48.79741,-0.13017866913378356
화란,74.85742,85.45832,83.27161,75.60018635864003,70.35813836677883,57.3594,48.13237,-0.1428405531284164
크리에이터,100.0,71.14004,55.12649,59.34476,12.432969595092878,82.46825954257449,63.25076,-0.05313676388302009
옥수역귀신,64.01933,56.54503,72.47971,75.60018635864003,76.57426104864524,64.43807,56.5258,-0.004631561325769362
아임 히어로 더 파이널,77.86812,74.86056,85.48605,75.60018635864003,60.42123413082293,45.32447,43.82851,-0.1596828276715821
DC 리그 오브 슈퍼-펫,58.90669,61.21298,66.52332,61.298968469396655,91.71449075599529,81.43407,40.04462,0.006253396130654819
데드맨,61.7934,91.17643,100.0,56.29309543374308,59.66082591972127,54.72236,32.679,-0.10641474326641799
소울메이트,51.98287,69.77227,80.3816,75.60018635864003,71.29457063484202,55.09062,47.52014,-0.056338814270966216
극장판 헬로카봇: 수상한 마술단의 비밀,36.24742,41.82394,54.52715,47.4219050909134,91.71449075599529,94.94186,24.90814,0.055792175518141876
메간,62.03538,70.2381,74.6164,75.60018635864003,52.68285448764664,48.76339,49.25035,-0.13738873157147297
나폴레옹,77.35659,89.814,87.66815,75.60018635864003,66.33171697566449,62.62525,54.46328,-0.14587888675083716
젠틀맨,71.10829,88.07741,98.44341,75.60018635864003,64.00604843697025,49.37449,39.18155,-0.1251246956926366
극장판 뽀로로와 친구들: 바이러스를 없애줘!,34.26871,55.88251,18.732759666566587,91.71449075599529,52.19195,33.4225,34.30692,-0.005552367840748416
스턴트맨,75.40627,66.80513,73.07109,39.43109988169252,91.71449075599529,66.70689,43.01832,-0.053770783695541786
바빌론,57.14943,68.17734,82.09204,75.60018635864003,61.70295380086596,48.11269,42.10485,-0.09436247511759752
브레드이발소: 셀럽 인 베이커리타운,98.20089,75.60018635864003,39.90918498590148,31.89404,22.31326,21.96211,20.96067,-0.16488113210929192
멍뭉이,100.0,72.01165,76.17047,60.88083343681416,55.42793271325717,50.40314,35.54712,-0.14258378550940892
킬링 로맨스,70.96065,75.60018635864003,51.73232785400696,50.95243,46.67035,42.81276,41.59114,-0.16670497324368272
헝거게임: 노래하는 새와 뱀의 발라드,68.70687,85.92625,85.2536,75.60018635864003,47.28533452283354,48.39008,43.73346,-0.15910033399847162
오멘: 저주의 시작,47.34973,57.59075,73.99614,75.60018635864003,54.86245563489035,42.25797,60.39978,-0.011406704181360212
오펀: 천사의 탄생,50.65053,65.58598,81.25524,75.60018635864003,55.3208253567335,48.21994,44.97789,-0.0764786672708084
극장판 엄마 까투리: 도시로 간 까투리 가족,44.76297,76.19398,48.18131745893123,91.71449075599529,88.82177,40.21095,24.18903,-0.04921288017945881
퍼피 구조대: 더 마이티 무비,38.08776,14.412753056213576,91.71449075599529,75.16506,32.17086,21.97132,21.85459,-0.043025278806103295
플라워 킬링 문,49.38352,81.72514,75.60018635864003,52.26892867119273,52.9375,43.69105,40.73437,-0.10862926002142854
마루이 비디오,95.90349,91.98204,84.81183,75.60018635864003,77.43256043994127,65.40195,59.91448,-0.16722017515114704
가여운 것들,52.48738,70.97628,84.97106,75.60018635864003,52.784788999196834,88.56079,67.85662,0.0486017550235922
아가일,81.04411,100.0,93.82305,41.69838111888977,70.98452733168465,71.14491,42.23669,-0.12066006696142294
극장판 슈퍼윙스: 맥시멈 스피드,46.7852,70.20474,75.60018635864003,89.25224928814357,59.99461,52.21803,44.41451,-0.04674877783953855
보호자,100.0,64.38409,64.11896,62.2226,5.6290013617914525,-1.4155931029062572,30.38294,-0.14048998518939246
길위에 김대중,61.44207,72.56097,79.42073,75.60018635864003,80.42532954306365,63.52134,60.67987,-0.035019371731494234
패스트 라이브즈,66.2329,80.49518,91.47591,75.60018635864003,54.10378261862156,66.90103,50.60541,-0.09738328324601786
블루 자이언트,76.93347,95.82352,87.97628,75.60018635864003,87.1756466870174,72.95317,74.97602,-0.08184908675109691
몬스터 패밀리 2,100.0,94.92723,85.07385,75.19073687069451,58.22590164174531,52.39031,46.17085,-0.1814001457509909
다음 소희,67.02359,69.20908,90.66881,75.60018635864003,57.13955508802664,56.37375,56.96439,-0.09307620701054461
스트레인지 월드,60.22453,51.36966,70.95733,75.60018635864003,61.58129372541372,40.2082,39.72647,-0.09277896558713593
에브리씽 에브리웨어 올 앳 원스+,100.0,62.05956,57.26163,24.894851571145985,28.323911137763247,41.96142,45.23274,-0.11100426903649951
캐리와 슈퍼콜라,52.95912,59.9645,66.57052,20.13492316636336,55.74077524581473,100.0,84.28088,0.07298314934761023
에어,62.07442,72.50694,73.62455,75.60018635864003,36.21932591331486,38.49085,44.66435,-0.14298789192784275
어메이징 모리스,54.7951,60.97347,73.59078,75.60018635864003,53.38518278113467,48.17702,47.71695,-0.08585925243585879
블랙폰,69.77915,100.0,99.11142,44.433744477493015,53.68332526690051,64.61615,42.06482,-0.12288288932383416
스마일,59.80672,71.35662,36.33502606260292,91.71449075599529,71.04069,47.74763,40.43858,-0.04554082098686342
추락의 해부,93.3494,100.0,87.14351,69.12222806456556,78.75638313932541,76.83479,63.88075,-0.14151881501719463
뉴 노멀,58.08263,75.89417,73.66356,75.60018635864003,75.56681675053474,77.88331,71.72112,0.08440728650036035
비키퍼,80.07967,87.23357,94.12694,75.60018635864003,48.29438305767634,45.74228,44.93377,-0.17006777054497868
엘비스,96.19069,100.0,88.24501,62.92462332160242,63.39676587395456,70.10373,61.92678,-0.17581960132724475
스노우 폭스: 썰매개가 될 거야!,37.46103,62.18758,75.60018635864003,73.69336290295568,38.50665,28.25162,21.1618,-0.10094186726530863
화사한 그녀,62.84196,90.58772,86.99695,75.60018635864003,65.61123461548154,52.77492,43.42185,-0.1175726411193082
방탄소년단: 옛 투 컴 인 시네마,42.11079,100.0,61.37213,3.091864210166378,23.64106226741921,32.22884,33.35086,-0.07354283669424062
"여름을 향한 터널, 이별의 출구",47.65229,84.00574,75.60018635864003,66.52951281684983,52.05459,47.3477,43.04885,-0.09650565017321525
파벨만스,53.62419,60.61836,74.75527,75.60018635864003,55.44261639028633,52.90612,48.71325,-0.06571161674662213
엑소시스트: 믿는 자,53.58088,66.63497,70.99131,75.60018635864003,56.726660566614896,44.24561,34.69037,-0.10101915255581305
챌린저스,67.18599,90.35105,94.29423,67.83151863995425,82.89105777034366,90.91227,100.0,0.09595345943736452
샤잠! 신들의 분노,68.00399,78.27349,80.58376,75.60018635864003,55.34328467098544,41.68655,34.88707,-0.15456348880365495
치킨래빗: 잃어버린 보물을 찾아서,75.60018635864003,70.13469110763955,34.17157,28.27111,30.65487,30.31434,45.6516,-0.13054732539061284
보 이즈 어프레이드,53.77685,61.11548,55.07383,75.60018635864003,25.423107360783327,45.19369,36.11613,-0.08148033277170988
도티와 영원의 탑,63.07378,67.50217,77.60321,71.92193110514376,91.71449075599529,87.32947,42.09216,-0.006606313776308793
쏘우 X,71.83176,85.44549,91.51317,75.60018635864003,69.00715823128392,54.38662,49.37869,-0.12882472787871804
익스펜더블 4,84.50743,99.00015,93.993,75.60018635864003,53.34764691555178,41.72298,35.5669,-0.170044486068003
본즈 앤 올,100.0,91.68885,79.10785,54.40195868239428,78.97726034574052,61.27907,57.37917,-0.14788592589123026
극장판 5등분의 신부,48.21793,78.05534,75.60018635864003,57.80102445412919,48.51943,41.72499,35.19974,-0.11566751932956255
신체모음.zip,67.70229,59.46383,66.2315,71.56053329939839,91.71449075599529,58.98152,45.69159,-0.03221511818967092
시맨틱 에러: 더 무비,52.55693,65.44388,69.08495,33.90311522154357,91.71449075599529,63.23469,76.80349,0.05618694041933635
수라,48.13091,98.13091,75.55691,75.60018635864003,67.11239095283315,62.96155,56.26335,-0.038847085033690595
핑크퐁 시네마 콘서트3 : 진저브레드맨을 잡아라,74.79967,78.89957,84.54861,65.08572013060011,91.71449075599529,91.65331,71.88835,0.03210732521061382
티켓 투 파라다이스,74.09346,71.76841,78.74098,75.60018635864003,53.94393188708346,51.93882,41.02702,-0.15497818325184448
슬픔의 삼각형,77.3485,81.58278,84.36232,75.60018635864003,68.19125652505537,64.19561,51.30578,-0.13945107758117353
기동전사 건담 시드 프리덤,74.43226,70.53641,79.57126,75.60018635864003,52.664847748814886,42.75646,46.50548,-0.1612769983143281
더 웨일,100.0,79.33076,79.01144,56.215342104894745,58.456600705705,51.59326,51.78286,-0.16281768915289113
애스터로이드 시티,100.0,92.13076,93.75929,74.15961483891385,74.49492469716917,67.94804,62.66436,-0.17183574011973432
바람 따라 만나리 : 김호중의 계절,58.84987,98.4235,91.54424,75.60018635864003,71.68484214437605,71.7843,59.6202,-0.06391955582509287
류이치 사카모토: 오퍼스,76.26968,100.0,85.00507,66.21194575185879,59.24930645836578,68.10563,38.73793,-0.11784252331338496
고고다이노 극장판: 얼음공룡의 비밀,26.49674,30.64516,41.45094,10.152941227637086,91.71449075599529,62.45851,18.4986,0.0393637124687829
사운드 오브 프리덤,63.54038,64.75101,71.26517,75.60018635864003,56.82036108759024,51.25461,46.19743,-0.11352975814865898
인생은 뷰티풀: 비타돌체,42.80733,84.38742,98.66118,48.29535428599918,89.8881327153425,100.0,46.05676,0.020107723292002333
엔니오: 더 마에스트로,80.12213,84.94419,93.89345,75.60018635864003,75.82385476247649,75.36323,70.43588,-0.10092731142947445
핑크퐁 시네마 콘서트 2: 원더스타 콘서트 대작전,43.13397,50.63463,69.14076,75.60018635864003,66.59337126065218,53.17315,45.32776,0.010022529661522093
고스트버스터즈: 오싹한 뉴욕,49.26744,62.91063,92.04092,75.60018635864003,27.18336430016104,27.07303,23.42658,-0.11141742991117297
거울 속 외딴 성,62.60561,79.86055,79.37183,75.60018635864003,59.84893086146261,51.59104,46.0718,-0.13282458673220415
스즈메의 문단속: 다녀왔어,77.82298,80.88743,79.60252,75.60018635864003,75.27572963243841,59.95141,65.27542,-0.1430233471301777
사랑할 땐 누구나 최악이 된다,80.29593,91.74474,75.60018635864003,61.6477549614654,71.00662,80.78153,74.77719,-0.05111594863772127
악은 존재하지 않는다,87.74213,77.94498,81.44287,75.60018635864003,59.73065932686325,69.71884,56.91189,-0.15135326627494947
랜드 오브 배드,58.20297,72.54139,86.93986,75.60018635864003,50.80061007756518,50.1873,53.7619,-0.09151028227930133
더 와일드: 야수들의 전쟁,66.65169,76.53398,76.14266,75.60018635864003,48.60188904763468,45.65865,48.22786,-0.16721963660257158
극장판 아이돌리쉬 세븐; 라이브 4비트 비욘드 더 피리어드 - 데이 2,70.49266,86.89727,75.60018635864003,70.95200061344951,59.38155,66.09014,53.77358,-0.11643601857876171
애프터 양,77.78618,57.33974,72.3165,50.574736965484334,91.71449075599529,86.02853,50.57831,-0.004208684854948995
지오디 마스터피스 더 무비,76.17915,91.73674,78.95795,75.60018635864003,69.74847929922396,62.44972,56.83729,-0.1287464934473753
너와 나,82.90574,86.4316,100.0,63.68422314741815,72.93945348759603,88.92852,76.78693,-0.03975361597610797
오토라는 남자,81.20409,85.07683,88.31389,75.60018635864003,51.54527057707038,55.70573,52.58902,-0.1761556771092616
씬,67.98013,65.36023,68.74427,75.60018635864003,54.9202736363028,65.52574,59.79294,-0.0657203422378376
TAR 타르,100.0,93.1536,89.41078,72.68640483370544,65.26565255777537,63.81322,69.29775,-0.17264852507919098
플레인,81.73211,80.82175,83.15227,75.60018635864003,37.072436089874834,44.50446,39.26685,-0.19074829565679297
롱디,70.8271,61.55484,63.46383,75.60018635864003,59.42505222936354,55.42065,47.3812,-0.10965876544132865
골드핑거,100.0,75.37542,85.9123,61.11186475842835,32.64323669061966,44.7642,35.94495,-0.16259723291889014
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,100.0,65.66339,74.20147,60.11942151895187,56.01875018408904,51.07493,48.09582,-0.1397301306092929
메이 디셈버,95.54231,100.0,90.56725,72.67524068040707,61.80004286269416,58.38876,52.77161,-0.18171711302196009
극장판 파워 디지몬 더 비기닝,82.07052,85.1122,73.95417,75.60018635864003,50.60127547869786,37.82156,33.66174,-0.1826726098140273
썸머 필름을 타고!,59.09422,90.6501,85.40297,75.60018635864003,83.98198785758314,80.61845,50.8522,-0.041468754940064016
네가 떨어뜨린 푸른 하늘,80.06823,85.34741,84.38106,75.60018635864003,62.84574329594085,63.00488,58.9985,-0.1754336147166987
바튼 아카데미,87.42448,81.83359,90.59353,75.60018635864003,66.2966693139929,71.48913,60.04769,-0.1486245761943444
어른 김장하,81.80174,100.0,91.24736,52.53742010970591,39.65578106125123,56.94486,50.27116,-0.13748127174401029
양자경의 더 모든 날 모든 순간,62.79298,63.72725,71.91444,75.60018635864003,73.0935748022331,58.42484,78.42157,0.06690394737081143
괴담만찬,64.57191,71.54537,69.13955,75.60018635864003,52.03742748886688,45.91181,38.50171,-0.14111076489475316
이니셰린의 밴시,55.86905,58.54855,93.82747,75.60018635864003,57.70241300438158,63.51368,50.80707,-0.03435308514400678
파이어하트,41.65882,45.87006,67.17452,75.60018635864003,61.862755423116326,44.21809,36.05666,-0.022960399515855334
리빙: 어떤 인생,86.84503,86.67781,92.97658,69.85314684729951,67.12334232399535,89.6321,100.0,0.02120507125707439
마이 샤이니 월드,60.45152,75.60018635864003,74.754074408483,58.49627,48.13545,44.95061,43.13646,-0.15386729041673858
나의 올드 오크,86.63778,79.97334,100.0,66.80879055179159,54.78569781817942,58.98033,53.80428,-0.1435668114011278
라이스보이 슬립스,71.7661,62.07249,88.94702,75.60018635864003,49.5582433167508,53.87312,52.57848,-0.10277617330545466
3000년의 기다림,64.70301,75.72216,93.08666,75.60018635864003,51.88590896647912,49.55371,46.25121,-0.11353812049383297
플로라 앤 썬,76.13874,75.60018635864003,22.65722316694084,62.12041,50.1178,37.52617,40.3534,-0.1042038747512566
큐어,54.60475,71.48724,93.53498,75.60018635864003,74.0680995078067,67.29319,50.22709,-0.03380113258494115
고속도로 가족,83.73628,89.63069,83.18594,75.60018635864003,51.92552379190893,50.6661,49.56541,-0.18871184923356069
천룡팔부: 교봉전,58.47371,59.4053,71.79045,75.60018635864003,61.966474238787136,51.01454,42.89816,-0.08008693947693699
프로메어,85.37124,96.90363,75.60018635864003,75.16369497737986,66.82464,68.87835,49.03633,-0.12969697801350222
스트리머,94.93113,79.62844,80.46124,75.60018635864003,67.42462780417544,52.49039,42.97725,-0.15341515548833515
닥터 스트레인지: 대혼돈의 멀티버스,83.58403,100.0,65.18006,-18.99053941293498,1.581481247773155,29.39095,23.51463,-0.1155628724326166
범죄도시2,81.79817,82.63932,76.11448,68.34815233102157,91.71449075599529,64.42164,52.31474,-0.09906302627650072
해적: 도깨비 깃발,45.33693,61.04397,71.65502,54.15913834815535,77.12192782533126,90.19795,100.0,0.14881036412526205
신비한 동물들과 덤블도어의 비밀,79.25939,79.88383,79.00153,75.60018635864003,71.63625668905551,51.73497,43.86055,-0.1684025216381348
더 배트맨,100.0,55.7364,43.09207,44.1211,-4.85938740369339,13.343466682901038,30.62402,-0.1160960380500554
씽2게더,61.66632,64.17486,72.95681,75.60018635864003,85.36010905942625,58.14185,53.5043,-0.02707375789936636
킹메이커,60.46166,66.49781,75.43259,68.90648496780392,82.21997935360997,92.36181,100.0,0.15999877709441554
언차티드,74.54984,81.16732,81.27853,75.60018635864003,81.03312245768507,54.54545,45.69891,-0.14057198388764103
경관의 피,76.27623,82.15214,78.16748,71.77436016089237,91.71449075599529,53.51286,44.40415,-0.10519279039612059
극장판 주술회전 0,42.01268,75.90007,75.60018635864003,47.91525935645541,52.51182,48.99866,47.80609,-0.06271923858765337
